i,k,st,state_gen
10,ng,118,1
11,ng,118,1
12,ng,118,1
13,ng,118,1
14,ng,118,1
15,ng,118,1
16,ng,118,1
17,ng,118,1
18,ng,118,1
19,ng,118,1
20,ng,118,1
21,ng,118,1
22,ng,118,1
23,ng,118,1
24,ng,118,1
25,ng,118,1
26,ng,118,1
27,ng,118,1
28,ng,118,1
29,ng,118,1
30,ng,118,1
31,ng,118,1
32,ng,118,1
33,ng,118,1
34,ng,118,1
35,ng,118,1
36,ng,118,1
37,ng,118,1
38,ng,118,1
39,ng,118,1
40,ng,118,1
41,ng,118,1
42,ng,118,1
43,ng,118,1
44,ng,118,1
45,ng,118,1
46,ng,118,1
47,ng,118,1
48,ng,118,1
49,ng,118,1
50,ng,118,1
51,ng,118,0
52,ng,118,1
53,ng,118,1
54,ng,118,1
55,ng,118,1
56,ng,118,1
57,ng,118,1
58,ng,118,1
59,ng,118,1
60,ng,118,1
61,ng,118,1
62,ng,118,1
63,ng,118,1
64,ng,118,1
65,ng,118,1
66,ng,118,1
67,ng,118,1
68,ng,118,1
69,ng,118,1
70,ng,118,1
71,ng,118,1
72,ng,118,1
73,ng,118,1
74,ng,118,1
75,ng,118,1
76,ng,118,1
77,ng,118,1
78,ng,118,1
79,ng,118,1
80,ng,118,1
81,ng,118,1
82,ng,118,1
83,ng,118,1
84,ng,118,1
85,ng,118,1
86,ng,118,1
87,ng,118,1
88,ng,118,1
89,ng,118,1
90,ng,118,1
91,ng,118,1
92,ng,118,1
93,ng,118,1
94,ng,118,1
95,ng,118,1
96,ng,118,1
97,ng,118,1
98,ng,118,1
99,ng,118,1
100,ng,118,1
101,ng,118,1
102,ng,118,1
103,ng,118,1
104,ng,118,1
105,ng,118,1
106,ng,118,1
107,ng,118,1
108,ng,118,1
109,ng,118,1
110,ng,118,1
111,ng,118,1
112,ng,118,1
113,ng,118,1
114,ng,118,1
115,ng,118,1
116,ng,118,1
117,ng,118,1
118,ng,118,1
119,ng,118,1
120,ng,118,1
121,ng,118,1
122,ng,118,1
123,ng,118,1
124,ng,118,1
125,ng,118,1
126,ng,118,1
127,ng,118,1
128,ng,118,1
129,ng,118,1
130,ng,118,1
131,ng,118,1
132,ng,118,1
133,ng,118,1
134,ng,118,1
135,ng,118,1
136,ng,118,1
137,ng,118,1
138,ng,118,1
139,ng,118,1
140,ng,118,1
141,ng,118,1
142,ng,118,1
143,ng,118,1
144,ng,118,1
145,ng,118,1
146,ng,118,1
147,ng,118,1
148,ng,118,1
149,ng,118,1
150,ng,118,1
151,ng,118,0
152,ng,118,1
153,ng,118,1
154,ng,118,1
155,ng,118,1
156,ng,118,1
157,ng,118,1
158,ng,118,1
159,ng,118,1
160,ng,118,1
161,ng,118,1
162,ng,118,1
163,ng,118,1
164,ng,118,1
165,ng,118,1
166,ng,118,1
167,ng,118,1
168,ng,118,1
169,ng,118,1
170,ng,118,1
171,ng,118,1
172,ng,118,1
173,ng,118,1
174,ng,118,1
175,ng,118,1
176,ng,118,0
177,ng,118,1
178,ng,118,1
179,ng,118,1
180,ng,118,1
181,ng,118,1
182,ng,118,1
183,ng,118,1
184,ng,118,1
185,ng,118,1
186,ng,118,1
187,ng,118,1
188,ng,118,1
189,ng,118,1
190,ng,118,1
191,ng,118,1
192,ng,118,1
193,ng,118,1
194,ng,118,1
195,ng,118,1
196,ng,118,1
197,ng,118,1
198,ng,118,1
199,ng,118,1
200,ng,118,1
1,ng,119,0
2,ng,119,1
3,ng,119,1
4,ng,119,1
5,ng,119,1
6,ng,119,1
7,ng,119,1
8,ng,119,1
9,ng,119,1
10,ng,119,1
11,ng,119,1
12,ng,119,1
13,ng,119,1
14,ng,119,1
15,ng,119,1
16,ng,119,1
17,ng,119,1
18,ng,119,1
19,ng,119,1
20,ng,119,1
21,ng,119,1
22,ng,119,1
23,ng,119,1
24,ng,119,1
25,ng,119,1
26,ng,119,1
27,ng,119,1
28,ng,119,1
29,ng,119,1
30,ng,119,1
31,ng,119,1
32,ng,119,1
33,ng,119,1
34,ng,119,1
35,ng,119,1
36,ng,119,1
37,ng,119,1
38,ng,119,1
39,ng,119,1
40,ng,119,1
41,ng,119,1
42,ng,119,1
43,ng,119,1
44,ng,119,1
45,ng,119,1
46,ng,119,1
47,ng,119,1
48,ng,119,1
49,ng,119,1
50,ng,119,1
51,ng,119,1
52,ng,119,1
53,ng,119,1
54,ng,119,1
55,ng,119,1
56,ng,119,1
57,ng,119,1
58,ng,119,1
59,ng,119,1
60,ng,119,1
61,ng,119,1
62,ng,119,1
63,ng,119,1
64,ng,119,1
65,ng,119,1
66,ng,119,1
67,ng,119,1
68,ng,119,1
69,ng,119,1
70,ng,119,1
71,ng,119,1
72,ng,119,1
73,ng,119,1
74,ng,119,1
75,ng,119,1
76,ng,119,0
77,ng,119,1
78,ng,119,1
79,ng,119,1
80,ng,119,1
81,ng,119,1
82,ng,119,1
83,ng,119,1
84,ng,119,1
85,ng,119,1
86,ng,119,1
87,ng,119,1
88,ng,119,1
89,ng,119,1
90,ng,119,1
91,ng,119,1
92,ng,119,1
93,ng,119,1
94,ng,119,1
95,ng,119,1
96,ng,119,1
97,ng,119,1
98,ng,119,1
99,ng,119,1
100,ng,119,1
101,ng,119,0
102,ng,119,1
103,ng,119,1
104,ng,119,1
105,ng,119,1
106,ng,119,1
107,ng,119,1
108,ng,119,1
109,ng,119,1
110,ng,119,1
111,ng,119,1
112,ng,119,1
113,ng,119,1
114,ng,119,1
115,ng,119,1
116,ng,119,1
117,ng,119,1
118,ng,119,1
119,ng,119,1
120,ng,119,1
121,ng,119,1
122,ng,119,1
123,ng,119,1
124,ng,119,1
125,ng,119,1
126,ng,119,0
127,ng,119,1
128,ng,119,1
129,ng,119,1
130,ng,119,1
131,ng,119,1
132,ng,119,1
133,ng,119,1
134,ng,119,1
135,ng,119,1
136,ng,119,1
137,ng,119,1
138,ng,119,1
139,ng,119,1
140,ng,119,1
141,ng,119,1
142,ng,119,1
143,ng,119,1
144,ng,119,1
145,ng,119,1
146,ng,119,1
147,ng,119,1
148,ng,119,1
149,ng,119,1
150,ng,119,1
151,ng,119,1
152,ng,119,1
153,ng,119,1
154,ng,119,1
155,ng,119,1
156,ng,119,1
157,ng,119,1
158,ng,119,1
159,ng,119,1
160,ng,119,1
161,ng,119,1
162,ng,119,1
163,ng,119,1
164,ng,119,1
165,ng,119,1
166,ng,119,1
167,ng,119,1
168,ng,119,1
169,ng,119,1
170,ng,119,1
171,ng,119,1
172,ng,119,1
173,ng,119,1
174,ng,119,1
175,ng,119,1
176,ng,119,1
177,ng,119,1
178,ng,119,1
179,ng,119,1
180,ng,119,1
181,ng,119,1
182,ng,119,1
183,ng,119,1
184,ng,119,1
185,ng,119,1
186,ng,119,1
187,ng,119,1
188,ng,119,1
189,ng,119,1
190,ng,119,1
191,ng,119,1
192,ng,119,1
193,ng,119,1
194,ng,119,1
195,ng,119,1
196,ng,119,1
197,ng,119,1
198,ng,119,1
199,ng,119,1
200,ng,119,1
1,ng,120,0
2,ng,120,1
3,ng,120,1
4,ng,120,1
5,ng,120,1
6,ng,120,1
7,ng,120,1
8,ng,120,1
9,ng,120,1
10,ng,120,1
11,ng,120,1
12,ng,120,1
13,ng,120,1
14,ng,120,1
15,ng,120,1
16,ng,120,1
17,ng,120,1
18,ng,120,1
19,ng,120,1
20,ng,120,1
21,ng,120,1
22,ng,120,1
23,ng,120,1
24,ng,120,1
25,ng,120,1
26,ng,120,1
27,ng,120,1
28,ng,120,1
29,ng,120,1
30,ng,120,1
31,ng,120,1
32,ng,120,1
33,ng,120,1
34,ng,120,1
35,ng,120,1
36,ng,120,1
37,ng,120,1
38,ng,120,1
39,ng,120,1
40,ng,120,1
41,ng,120,1
42,ng,120,1
43,ng,120,1
44,ng,120,1
45,ng,120,1
46,ng,120,1
47,ng,120,1
48,ng,120,1
49,ng,120,1
50,ng,120,1
51,ng,120,1
52,ng,120,1
53,ng,120,1
54,ng,120,1
55,ng,120,1
56,ng,120,1
57,ng,120,1
58,ng,120,1
59,ng,120,1
60,ng,120,1
61,ng,120,1
62,ng,120,1
63,ng,120,1
64,ng,120,1
65,ng,120,1
66,ng,120,1
67,ng,120,1
68,ng,120,1
69,ng,120,1
70,ng,120,1
71,ng,120,1
72,ng,120,1
73,ng,120,1
74,ng,120,1
75,ng,120,1
76,ng,120,0
77,ng,120,1
78,ng,120,1
79,ng,120,1
80,ng,120,1
81,ng,120,1
82,ng,120,1
83,ng,120,1
84,ng,120,1
85,ng,120,1
86,ng,120,1
87,ng,120,1
88,ng,120,1
89,ng,120,1
90,ng,120,1
91,ng,120,1
92,ng,120,1
93,ng,120,1
94,ng,120,1
95,ng,120,1
96,ng,120,1
97,ng,120,1
98,ng,120,1
99,ng,120,1
100,ng,120,1
101,ng,120,0
102,ng,120,1
103,ng,120,1
104,ng,120,1
105,ng,120,1
106,ng,120,1
107,ng,120,1
108,ng,120,1
109,ng,120,1
110,ng,120,1
111,ng,120,1
112,ng,120,1
113,ng,120,1
114,ng,120,1
115,ng,120,1
116,ng,120,1
117,ng,120,1
118,ng,120,1
119,ng,120,1
120,ng,120,1
121,ng,120,1
122,ng,120,1
123,ng,120,1
124,ng,120,1
125,ng,120,1
126,ng,120,1
127,ng,120,1
128,ng,120,1
129,ng,120,1
130,ng,120,1
131,ng,120,1
132,ng,120,1
133,ng,120,1
134,ng,120,1
135,ng,120,1
136,ng,120,1
137,ng,120,1
138,ng,120,1
139,ng,120,1
140,ng,120,1
141,ng,120,1
142,ng,120,1
143,ng,120,1
144,ng,120,1
145,ng,120,1
146,ng,120,1
147,ng,120,1
148,ng,120,1
149,ng,120,1
150,ng,120,1
151,ng,120,0
152,ng,120,1
153,ng,120,1
154,ng,120,1
155,ng,120,1
156,ng,120,1
157,ng,120,1
158,ng,120,1
159,ng,120,1
160,ng,120,1
161,ng,120,1
162,ng,120,1
163,ng,120,1
164,ng,120,1
165,ng,120,1
166,ng,120,1
167,ng,120,1
168,ng,120,1
169,ng,120,1
170,ng,120,1
171,ng,120,1
172,ng,120,1
173,ng,120,1
174,ng,120,1
175,ng,120,1
176,ng,120,1
177,ng,120,1
178,ng,120,1
179,ng,120,1
180,ng,120,1
181,ng,120,1
182,ng,120,1
183,ng,120,1
184,ng,120,1
185,ng,120,1
186,ng,120,1
187,ng,120,1
188,ng,120,1
189,ng,120,1
190,ng,120,1
191,ng,120,1
192,ng,120,1
193,ng,120,1
194,ng,120,1
195,ng,120,1
196,ng,120,1
197,ng,120,1
198,ng,120,1
199,ng,120,1
200,ng,120,1
1,ng,121,0
2,ng,121,1
3,ng,121,1
4,ng,121,1
5,ng,121,1
6,ng,121,1
7,ng,121,1
8,ng,121,1
9,ng,121,1
10,ng,121,1
11,ng,121,1
12,ng,121,1
13,ng,121,1
14,ng,121,1
15,ng,121,1
16,ng,121,1
17,ng,121,1
18,ng,121,1
19,ng,121,1
20,ng,121,1
21,ng,121,1
22,ng,121,1
23,ng,121,1
24,ng,121,1
25,ng,121,1
26,ng,121,1
27,ng,121,1
28,ng,121,1
29,ng,121,1
30,ng,121,1
31,ng,121,1
32,ng,121,1
33,ng,121,1
34,ng,121,1
35,ng,121,1
36,ng,121,1
37,ng,121,1
38,ng,121,1
39,ng,121,1
40,ng,121,1
41,ng,121,1
42,ng,121,1
43,ng,121,1
44,ng,121,1
45,ng,121,1
46,ng,121,1
47,ng,121,1
48,ng,121,1
49,ng,121,1
50,ng,121,1
51,ng,121,1
52,ng,121,1
53,ng,121,1
54,ng,121,1
55,ng,121,1
56,ng,121,1
57,ng,121,1
58,ng,121,1
59,ng,121,1
60,ng,121,1
61,ng,121,1
62,ng,121,1
63,ng,121,1
64,ng,121,1
65,ng,121,1
66,ng,121,1
67,ng,121,1
68,ng,121,1
69,ng,121,1
70,ng,121,1
71,ng,121,1
72,ng,121,1
73,ng,121,1
74,ng,121,1
75,ng,121,1
76,ng,121,0
77,ng,121,1
78,ng,121,1
79,ng,121,1
80,ng,121,1
81,ng,121,1
82,ng,121,1
83,ng,121,1
84,ng,121,1
85,ng,121,1
86,ng,121,1
87,ng,121,1
88,ng,121,1
89,ng,121,1
90,ng,121,1
91,ng,121,1
92,ng,121,1
93,ng,121,1
94,ng,121,1
95,ng,121,1
96,ng,121,1
97,ng,121,1
98,ng,121,1
99,ng,121,1
100,ng,121,1
101,ng,121,0
102,ng,121,1
103,ng,121,1
104,ng,121,1
105,ng,121,1
106,ng,121,1
107,ng,121,1
108,ng,121,1
109,ng,121,1
110,ng,121,1
111,ng,121,1
112,ng,121,1
113,ng,121,1
114,ng,121,1
115,ng,121,1
116,ng,121,1
117,ng,121,1
118,ng,121,1
119,ng,121,1
120,ng,121,1
121,ng,121,1
122,ng,121,1
123,ng,121,1
124,ng,121,1
125,ng,121,1
126,ng,121,1
127,ng,121,1
128,ng,121,1
129,ng,121,1
130,ng,121,1
131,ng,121,1
132,ng,121,1
133,ng,121,1
134,ng,121,1
135,ng,121,1
136,ng,121,1
137,ng,121,1
138,ng,121,1
139,ng,121,1
140,ng,121,1
141,ng,121,1
142,ng,121,1
143,ng,121,1
144,ng,121,1
145,ng,121,1
146,ng,121,1
147,ng,121,1
148,ng,121,1
149,ng,121,1
150,ng,121,1
151,ng,121,1
152,ng,121,1
153,ng,121,1
154,ng,121,1
155,ng,121,1
156,ng,121,1
157,ng,121,1
158,ng,121,1
159,ng,121,1
160,ng,121,1
161,ng,121,1
162,ng,121,1
163,ng,121,1
164,ng,121,1
165,ng,121,1
166,ng,121,1
167,ng,121,1
168,ng,121,1
169,ng,121,1
170,ng,121,1
171,ng,121,1
172,ng,121,1
173,ng,121,1
174,ng,121,1
175,ng,121,1
176,ng,121,0
177,ng,121,1
178,ng,121,1
179,ng,121,1
180,ng,121,1
181,ng,121,1
182,ng,121,1
183,ng,121,1
184,ng,121,1
185,ng,121,1
186,ng,121,1
187,ng,121,1
188,ng,121,1
189,ng,121,1
190,ng,121,1
191,ng,121,1
192,ng,121,1
193,ng,121,1
194,ng,121,1
195,ng,121,1
196,ng,121,1
197,ng,121,1
198,ng,121,1
199,ng,121,1
200,ng,121,1
1,ng,122,0
2,ng,122,1
3,ng,122,1
4,ng,122,1
5,ng,122,1
6,ng,122,1
7,ng,122,1
8,ng,122,1
9,ng,122,1
10,ng,122,1
11,ng,122,1
12,ng,122,1
13,ng,122,1
14,ng,122,1
15,ng,122,1
16,ng,122,1
17,ng,122,1
18,ng,122,1
19,ng,122,1
20,ng,122,1
21,ng,122,1
22,ng,122,1
23,ng,122,1
24,ng,122,1
25,ng,122,1
26,ng,122,1
27,ng,122,1
28,ng,122,1
29,ng,122,1
30,ng,122,1
31,ng,122,1
32,ng,122,1
33,ng,122,1
34,ng,122,1
35,ng,122,1
36,ng,122,1
37,ng,122,1
38,ng,122,1
39,ng,122,1
40,ng,122,1
41,ng,122,1
42,ng,122,1
43,ng,122,1
44,ng,122,1
45,ng,122,1
46,ng,122,1
47,ng,122,1
48,ng,122,1
49,ng,122,1
50,ng,122,1
51,ng,122,1
52,ng,122,1
53,ng,122,1
54,ng,122,1
55,ng,122,1
56,ng,122,1
57,ng,122,1
58,ng,122,1
59,ng,122,1
60,ng,122,1
61,ng,122,1
62,ng,122,1
63,ng,122,1
64,ng,122,1
65,ng,122,1
66,ng,122,1
67,ng,122,1
68,ng,122,1
69,ng,122,1
70,ng,122,1
71,ng,122,1
72,ng,122,1
73,ng,122,1
74,ng,122,1
75,ng,122,1
76,ng,122,0
77,ng,122,1
78,ng,122,1
79,ng,122,1
80,ng,122,1
81,ng,122,1
82,ng,122,1
83,ng,122,1
84,ng,122,1
85,ng,122,1
86,ng,122,1
87,ng,122,1
88,ng,122,1
89,ng,122,1
90,ng,122,1
91,ng,122,1
92,ng,122,1
93,ng,122,1
94,ng,122,1
95,ng,122,1
96,ng,122,1
97,ng,122,1
98,ng,122,1
99,ng,122,1
100,ng,122,1
101,ng,122,1
102,ng,122,1
103,ng,122,1
104,ng,122,1
105,ng,122,1
106,ng,122,1
107,ng,122,1
108,ng,122,1
109,ng,122,1
110,ng,122,1
111,ng,122,1
112,ng,122,1
113,ng,122,1
114,ng,122,1
115,ng,122,1
116,ng,122,1
117,ng,122,1
118,ng,122,1
119,ng,122,1
120,ng,122,1
121,ng,122,1
122,ng,122,1
123,ng,122,1
124,ng,122,1
125,ng,122,1
126,ng,122,0
127,ng,122,1
128,ng,122,1
129,ng,122,1
130,ng,122,1
131,ng,122,1
132,ng,122,1
133,ng,122,1
134,ng,122,1
135,ng,122,1
136,ng,122,1
137,ng,122,1
138,ng,122,1
139,ng,122,1
140,ng,122,1
141,ng,122,1
142,ng,122,1
143,ng,122,1
144,ng,122,1
145,ng,122,1
146,ng,122,1
147,ng,122,1
148,ng,122,1
149,ng,122,1
150,ng,122,1
151,ng,122,0
152,ng,122,1
153,ng,122,1
154,ng,122,1
155,ng,122,1
156,ng,122,1
157,ng,122,1
158,ng,122,1
159,ng,122,1
160,ng,122,1
161,ng,122,1
162,ng,122,1
163,ng,122,1
164,ng,122,1
165,ng,122,1
166,ng,122,1
167,ng,122,1
168,ng,122,1
169,ng,122,1
170,ng,122,1
171,ng,122,1
172,ng,122,1
173,ng,122,1
174,ng,122,1
175,ng,122,1
176,ng,122,1
177,ng,122,1
178,ng,122,1
179,ng,122,1
180,ng,122,1
181,ng,122,1
182,ng,122,1
183,ng,122,1
184,ng,122,1
185,ng,122,1
186,ng,122,1
187,ng,122,1
188,ng,122,1
189,ng,122,1
190,ng,122,1
191,ng,122,1
192,ng,122,1
193,ng,122,1
194,ng,122,1
195,ng,122,1
196,ng,122,1
197,ng,122,1
198,ng,122,1
199,ng,122,1
200,ng,122,1
1,ng,123,0
2,ng,123,1
3,ng,123,1
4,ng,123,1
5,ng,123,1
6,ng,123,1
7,ng,123,1
8,ng,123,1
9,ng,123,1
10,ng,123,1
11,ng,123,1
12,ng,123,1
13,ng,123,1
14,ng,123,1
15,ng,123,1
16,ng,123,1
17,ng,123,1
18,ng,123,1
19,ng,123,1
20,ng,123,1
21,ng,123,1
22,ng,123,1
23,ng,123,1
24,ng,123,1
25,ng,123,1
26,ng,123,1
27,ng,123,1
28,ng,123,1
29,ng,123,1
30,ng,123,1
31,ng,123,1
32,ng,123,1
33,ng,123,1
34,ng,123,1
35,ng,123,1
36,ng,123,1
37,ng,123,1
38,ng,123,1
39,ng,123,1
40,ng,123,1
41,ng,123,1
42,ng,123,1
43,ng,123,1
44,ng,123,1
45,ng,123,1
46,ng,123,1
47,ng,123,1
48,ng,123,1
49,ng,123,1
50,ng,123,1
51,ng,123,1
52,ng,123,1
53,ng,123,1
54,ng,123,1
55,ng,123,1
56,ng,123,1
57,ng,123,1
58,ng,123,1
59,ng,123,1
60,ng,123,1
61,ng,123,1
62,ng,123,1
63,ng,123,1
64,ng,123,1
65,ng,123,1
66,ng,123,1
67,ng,123,1
68,ng,123,1
69,ng,123,1
70,ng,123,1
71,ng,123,1
72,ng,123,1
73,ng,123,1
74,ng,123,1
75,ng,123,1
76,ng,123,0
77,ng,123,1
78,ng,123,1
79,ng,123,1
80,ng,123,1
81,ng,123,1
82,ng,123,1
83,ng,123,1
84,ng,123,1
85,ng,123,1
86,ng,123,1
87,ng,123,1
88,ng,123,1
89,ng,123,1
90,ng,123,1
91,ng,123,1
92,ng,123,1
93,ng,123,1
94,ng,123,1
95,ng,123,1
96,ng,123,1
97,ng,123,1
98,ng,123,1
99,ng,123,1
100,ng,123,1
101,ng,123,1
102,ng,123,1
103,ng,123,1
104,ng,123,1
105,ng,123,1
106,ng,123,1
107,ng,123,1
108,ng,123,1
109,ng,123,1
110,ng,123,1
111,ng,123,1
112,ng,123,1
113,ng,123,1
114,ng,123,1
115,ng,123,1
116,ng,123,1
117,ng,123,1
118,ng,123,1
119,ng,123,1
120,ng,123,1
121,ng,123,1
122,ng,123,1
123,ng,123,1
124,ng,123,1
125,ng,123,1
126,ng,123,0
127,ng,123,1
128,ng,123,1
129,ng,123,1
130,ng,123,1
131,ng,123,1
132,ng,123,1
133,ng,123,1
134,ng,123,1
135,ng,123,1
136,ng,123,1
137,ng,123,1
138,ng,123,1
139,ng,123,1
140,ng,123,1
141,ng,123,1
142,ng,123,1
143,ng,123,1
144,ng,123,1
145,ng,123,1
146,ng,123,1
147,ng,123,1
148,ng,123,1
149,ng,123,1
150,ng,123,1
151,ng,123,1
152,ng,123,1
153,ng,123,1
154,ng,123,1
155,ng,123,1
156,ng,123,1
157,ng,123,1
158,ng,123,1
159,ng,123,1
160,ng,123,1
161,ng,123,1
162,ng,123,1
163,ng,123,1
164,ng,123,1
165,ng,123,1
166,ng,123,1
167,ng,123,1
168,ng,123,1
169,ng,123,1
170,ng,123,1
171,ng,123,1
172,ng,123,1
173,ng,123,1
174,ng,123,1
175,ng,123,1
176,ng,123,0
177,ng,123,1
178,ng,123,1
179,ng,123,1
180,ng,123,1
181,ng,123,1
182,ng,123,1
183,ng,123,1
184,ng,123,1
185,ng,123,1
186,ng,123,1
187,ng,123,1
188,ng,123,1
189,ng,123,1
190,ng,123,1
191,ng,123,1
192,ng,123,1
193,ng,123,1
194,ng,123,1
195,ng,123,1
196,ng,123,1
197,ng,123,1
198,ng,123,1
199,ng,123,1
200,ng,123,1
1,ng,124,0
2,ng,124,1
3,ng,124,1
4,ng,124,1
5,ng,124,1
6,ng,124,1
7,ng,124,1
8,ng,124,1
9,ng,124,1
10,ng,124,1
11,ng,124,1
12,ng,124,1
13,ng,124,1
14,ng,124,1
15,ng,124,1
16,ng,124,1
17,ng,124,1
18,ng,124,1
19,ng,124,1
20,ng,124,1
21,ng,124,1
22,ng,124,1
23,ng,124,1
24,ng,124,1
25,ng,124,1
26,ng,124,1
27,ng,124,1
28,ng,124,1
29,ng,124,1
30,ng,124,1
31,ng,124,1
32,ng,124,1
33,ng,124,1
34,ng,124,1
35,ng,124,1
36,ng,124,1
37,ng,124,1
38,ng,124,1
39,ng,124,1
40,ng,124,1
41,ng,124,1
42,ng,124,1
43,ng,124,1
44,ng,124,1
45,ng,124,1
46,ng,124,1
47,ng,124,1
48,ng,124,1
49,ng,124,1
50,ng,124,1
51,ng,124,1
52,ng,124,1
53,ng,124,1
54,ng,124,1
55,ng,124,1
56,ng,124,1
57,ng,124,1
58,ng,124,1
59,ng,124,1
60,ng,124,1
61,ng,124,1
62,ng,124,1
63,ng,124,1
64,ng,124,1
65,ng,124,1
66,ng,124,1
67,ng,124,1
68,ng,124,1
69,ng,124,1
70,ng,124,1
71,ng,124,1
72,ng,124,1
73,ng,124,1
74,ng,124,1
75,ng,124,1
76,ng,124,0
77,ng,124,1
78,ng,124,1
79,ng,124,1
80,ng,124,1
81,ng,124,1
82,ng,124,1
83,ng,124,1
84,ng,124,1
85,ng,124,1
86,ng,124,1
87,ng,124,1
88,ng,124,1
89,ng,124,1
90,ng,124,1
91,ng,124,1
92,ng,124,1
93,ng,124,1
94,ng,124,1
95,ng,124,1
96,ng,124,1
97,ng,124,1
98,ng,124,1
99,ng,124,1
100,ng,124,1
101,ng,124,1
102,ng,124,1
103,ng,124,1
104,ng,124,1
105,ng,124,1
106,ng,124,1
107,ng,124,1
108,ng,124,1
109,ng,124,1
110,ng,124,1
111,ng,124,1
112,ng,124,1
113,ng,124,1
114,ng,124,1
115,ng,124,1
116,ng,124,1
117,ng,124,1
118,ng,124,1
119,ng,124,1
120,ng,124,1
121,ng,124,1
122,ng,124,1
123,ng,124,1
124,ng,124,1
125,ng,124,1
126,ng,124,1
127,ng,124,1
128,ng,124,1
129,ng,124,1
130,ng,124,1
131,ng,124,1
132,ng,124,1
133,ng,124,1
134,ng,124,1
135,ng,124,1
136,ng,124,1
137,ng,124,1
138,ng,124,1
139,ng,124,1
140,ng,124,1
141,ng,124,1
142,ng,124,1
143,ng,124,1
144,ng,124,1
145,ng,124,1
146,ng,124,1
147,ng,124,1
148,ng,124,1
149,ng,124,1
150,ng,124,1
151,ng,124,0
152,ng,124,1
153,ng,124,1
154,ng,124,1
155,ng,124,1
156,ng,124,1
157,ng,124,1
158,ng,124,1
159,ng,124,1
160,ng,124,1
161,ng,124,1
162,ng,124,1
163,ng,124,1
164,ng,124,1
165,ng,124,1
166,ng,124,1
167,ng,124,1
168,ng,124,1
169,ng,124,1
170,ng,124,1
171,ng,124,1
172,ng,124,1
173,ng,124,1
174,ng,124,1
175,ng,124,1
176,ng,124,0
177,ng,124,1
178,ng,124,1
179,ng,124,1
180,ng,124,1
181,ng,124,1
182,ng,124,1
183,ng,124,1
184,ng,124,1
185,ng,124,1
186,ng,124,1
187,ng,124,1
188,ng,124,1
189,ng,124,1
190,ng,124,1
191,ng,124,1
192,ng,124,1
193,ng,124,1
194,ng,124,1
195,ng,124,1
196,ng,124,1
197,ng,124,1
198,ng,124,1
199,ng,124,1
200,ng,124,1
1,ng,125,0
2,ng,125,1
3,ng,125,1
4,ng,125,1
5,ng,125,1
6,ng,125,1
7,ng,125,1
8,ng,125,1
9,ng,125,1
10,ng,125,1
11,ng,125,1
12,ng,125,1
13,ng,125,1
14,ng,125,1
15,ng,125,1
16,ng,125,1
17,ng,125,1
18,ng,125,1
19,ng,125,1
20,ng,125,1
21,ng,125,1
22,ng,125,1
23,ng,125,1
24,ng,125,1
25,ng,125,1
26,ng,125,1
27,ng,125,1
28,ng,125,1
29,ng,125,1
30,ng,125,1
31,ng,125,1
32,ng,125,1
33,ng,125,1
34,ng,125,1
35,ng,125,1
36,ng,125,1
37,ng,125,1
38,ng,125,1
39,ng,125,1
40,ng,125,1
41,ng,125,1
42,ng,125,1
43,ng,125,1
44,ng,125,1
45,ng,125,1
46,ng,125,1
47,ng,125,1
48,ng,125,1
49,ng,125,1
50,ng,125,1
51,ng,125,1
52,ng,125,1
53,ng,125,1
54,ng,125,1
55,ng,125,1
56,ng,125,1
57,ng,125,1
58,ng,125,1
59,ng,125,1
60,ng,125,1
61,ng,125,1
62,ng,125,1
63,ng,125,1
64,ng,125,1
65,ng,125,1
66,ng,125,1
67,ng,125,1
68,ng,125,1
69,ng,125,1
70,ng,125,1
71,ng,125,1
72,ng,125,1
73,ng,125,1
74,ng,125,1
75,ng,125,1
76,ng,125,1
77,ng,125,1
78,ng,125,1
79,ng,125,1
80,ng,125,1
81,ng,125,1
82,ng,125,1
83,ng,125,1
84,ng,125,1
85,ng,125,1
86,ng,125,1
87,ng,125,1
88,ng,125,1
89,ng,125,1
90,ng,125,1
91,ng,125,1
92,ng,125,1
93,ng,125,1
94,ng,125,1
95,ng,125,1
96,ng,125,1
97,ng,125,1
98,ng,125,1
99,ng,125,1
100,ng,125,1
101,ng,125,0
102,ng,125,1
103,ng,125,1
104,ng,125,1
105,ng,125,1
106,ng,125,1
107,ng,125,1
108,ng,125,1
109,ng,125,1
110,ng,125,1
111,ng,125,1
112,ng,125,1
113,ng,125,1
114,ng,125,1
115,ng,125,1
116,ng,125,1
117,ng,125,1
118,ng,125,1
119,ng,125,1
120,ng,125,1
121,ng,125,1
122,ng,125,1
123,ng,125,1
124,ng,125,1
125,ng,125,1
126,ng,125,0
127,ng,125,1
128,ng,125,1
129,ng,125,1
130,ng,125,1
131,ng,125,1
132,ng,125,1
133,ng,125,1
134,ng,125,1
135,ng,125,1
136,ng,125,1
137,ng,125,1
138,ng,125,1
139,ng,125,1
140,ng,125,1
141,ng,125,1
142,ng,125,1
143,ng,125,1
144,ng,125,1
145,ng,125,1
146,ng,125,1
147,ng,125,1
148,ng,125,1
149,ng,125,1
150,ng,125,1
151,ng,125,0
152,ng,125,1
153,ng,125,1
154,ng,125,1
155,ng,125,1
156,ng,125,1
157,ng,125,1
158,ng,125,1
159,ng,125,1
160,ng,125,1
161,ng,125,1
162,ng,125,1
163,ng,125,1
