i,k,t,n,sc,sc_gen
97,ng,1,2,12,1
97,ng,1,2,13,1
97,ng,1,2,14,1
97,ng,1,2,15,1
97,ng,1,2,16,1
97,ng,1,2,17,1
97,ng,1,2,18,1
97,ng,1,2,19,1
97,ng,1,2,20,1
97,ng,1,2,21,1
97,ng,1,2,22,1
97,ng,1,2,23,1
97,ng,1,2,24,1
97,ng,1,2,25,1
97,ng,1,2,26,1
97,ng,1,2,27,1
97,ng,1,2,28,1
97,ng,1,2,29,1
97,ng,1,2,30,1
97,ng,1,2,31,1
97,ng,1,2,32,1
97,ng,2,1,0,1
97,ng,2,1,1,1
97,ng,2,1,2,1
97,ng,2,1,3,1
97,ng,2,1,4,1
97,ng,2,1,5,1
97,ng,2,1,6,1
97,ng,2,1,7,1
97,ng,2,1,8,1
97,ng,2,1,9,1
97,ng,2,1,10,1
97,ng,2,1,11,1
97,ng,2,1,12,1
97,ng,2,1,13,1
97,ng,2,1,14,1
97,ng,2,1,15,1
97,ng,2,1,16,1
97,ng,2,1,17,1
97,ng,2,1,18,1
97,ng,2,1,19,1
97,ng,2,1,20,1
97,ng,2,1,21,1
97,ng,2,1,22,1
97,ng,2,1,23,1
97,ng,2,1,24,1
97,ng,2,1,25,1
97,ng,2,1,26,1
97,ng,2,1,27,1
97,ng,2,1,28,1
97,ng,2,1,29,1
97,ng,2,1,30,1
97,ng,2,1,31,1
97,ng,2,1,32,1
97,ng,2,2,0,1
97,ng,2,2,1,1
97,ng,2,2,2,1
97,ng,2,2,3,1
97,ng,2,2,4,1
97,ng,2,2,5,1
97,ng,2,2,6,1
97,ng,2,2,7,1
97,ng,2,2,8,1
97,ng,2,2,9,1
97,ng,2,2,10,1
97,ng,2,2,11,1
97,ng,2,2,12,1
97,ng,2,2,13,1
97,ng,2,2,14,1
97,ng,2,2,15,1
97,ng,2,2,16,1
97,ng,2,2,17,1
97,ng,2,2,18,1
97,ng,2,2,19,1
97,ng,2,2,20,1
97,ng,2,2,21,1
97,ng,2,2,22,1
97,ng,2,2,23,1
97,ng,2,2,24,1
97,ng,2,2,25,1
97,ng,2,2,26,1
97,ng,2,2,27,1
97,ng,2,2,28,1
97,ng,2,2,29,1
97,ng,2,2,30,1
97,ng,2,2,31,1
97,ng,2,2,32,1
98,ng,1,1,0,1
98,ng,1,1,1,1
98,ng,1,1,2,1
98,ng,1,1,3,1
98,ng,1,1,4,1
98,ng,1,1,5,1
98,ng,1,1,6,1
98,ng,1,1,7,1
98,ng,1,1,8,1
98,ng,1,1,9,1
98,ng,1,1,10,1
98,ng,1,1,11,1
98,ng,1,1,12,1
98,ng,1,1,13,1
98,ng,1,1,14,1
98,ng,1,1,15,1
98,ng,1,1,16,1
98,ng,1,1,17,1
98,ng,1,1,18,1
98,ng,1,1,19,1
98,ng,1,1,20,1
98,ng,1,1,21,1
98,ng,1,1,22,1
98,ng,1,1,23,1
98,ng,1,1,24,1
98,ng,1,1,25,1
98,ng,1,1,26,1
98,ng,1,1,27,1
98,ng,1,1,28,1
98,ng,1,1,29,1
98,ng,1,1,30,1
98,ng,1,1,31,1
98,ng,1,1,32,1
98,ng,1,2,0,1
98,ng,1,2,1,1
98,ng,1,2,2,1
98,ng,1,2,3,1
98,ng,1,2,4,1
98,ng,1,2,5,1
98,ng,1,2,6,1
98,ng,1,2,7,1
98,ng,1,2,8,1
98,ng,1,2,9,1
98,ng,1,2,10,1
98,ng,1,2,11,1
98,ng,1,2,12,1
98,ng,1,2,13,1
98,ng,1,2,14,1
98,ng,1,2,15,1
98,ng,1,2,16,1
98,ng,1,2,17,1
98,ng,1,2,18,1
98,ng,1,2,19,1
98,ng,1,2,20,1
98,ng,1,2,21,1
98,ng,1,2,22,1
98,ng,1,2,23,1
98,ng,1,2,24,1
98,ng,1,2,25,1
98,ng,1,2,26,1
98,ng,1,2,27,1
98,ng,1,2,28,1
98,ng,1,2,29,1
98,ng,1,2,30,1
98,ng,1,2,31,1
98,ng,1,2,32,1
98,ng,2,1,0,1
98,ng,2,1,1,1
98,ng,2,1,2,1
98,ng,2,1,3,1
98,ng,2,1,4,1
98,ng,2,1,5,1
98,ng,2,1,6,1
98,ng,2,1,7,1
98,ng,2,1,8,1
98,ng,2,1,9,1
98,ng,2,1,10,1
98,ng,2,1,11,1
98,ng,2,1,12,1
98,ng,2,1,13,1
98,ng,2,1,14,1
98,ng,2,1,15,1
98,ng,2,1,16,1
98,ng,2,1,17,1
98,ng,2,1,18,1
98,ng,2,1,19,1
98,ng,2,1,20,1
98,ng,2,1,21,1
98,ng,2,1,22,1
98,ng,2,1,23,1
98,ng,2,1,24,1
98,ng,2,1,25,1
98,ng,2,1,26,1
98,ng,2,1,27,1
98,ng,2,1,28,1
98,ng,2,1,29,1
98,ng,2,1,30,1
98,ng,2,1,31,1
98,ng,2,1,32,1
98,ng,2,2,0,1
98,ng,2,2,1,1
98,ng,2,2,2,1
98,ng,2,2,3,1
98,ng,2,2,4,1
98,ng,2,2,5,1
98,ng,2,2,6,1
98,ng,2,2,7,1
98,ng,2,2,8,1
98,ng,2,2,9,1
98,ng,2,2,10,1
98,ng,2,2,11,1
98,ng,2,2,12,1
98,ng,2,2,13,1
98,ng,2,2,14,1
98,ng,2,2,15,1
98,ng,2,2,16,1
98,ng,2,2,17,1
98,ng,2,2,18,1
98,ng,2,2,19,1
98,ng,2,2,20,1
98,ng,2,2,21,1
98,ng,2,2,22,1
98,ng,2,2,23,1
98,ng,2,2,24,1
98,ng,2,2,25,1
98,ng,2,2,26,1
98,ng,2,2,27,1
98,ng,2,2,28,1
98,ng,2,2,29,1
98,ng,2,2,30,1
98,ng,2,2,31,1
98,ng,2,2,32,1
99,ng,1,1,0,1
99,ng,1,1,1,1
99,ng,1,1,2,1
99,ng,1,1,3,1
99,ng,1,1,4,1
99,ng,1,1,5,1
99,ng,1,1,6,1
99,ng,1,1,7,1
99,ng,1,1,8,1
99,ng,1,1,9,1
99,ng,1,1,10,1
99,ng,1,1,11,1
99,ng,1,1,12,1
99,ng,1,1,13,1
99,ng,1,1,14,1
99,ng,1,1,15,1
99,ng,1,1,16,1
99,ng,1,1,17,1
99,ng,1,1,18,1
99,ng,1,1,19,1
99,ng,1,1,20,1
99,ng,1,1,21,1
99,ng,1,1,22,1
99,ng,1,1,23,1
99,ng,1,1,24,1
99,ng,1,1,25,1
99,ng,1,1,26,1
99,ng,1,1,27,1
99,ng,1,1,28,1
99,ng,1,1,29,1
99,ng,1,1,30,1
99,ng,1,1,31,1
99,ng,1,1,32,1
99,ng,1,2,0,1
99,ng,1,2,1,1
99,ng,1,2,2,1
99,ng,1,2,3,1
99,ng,1,2,4,1
99,ng,1,2,5,1
99,ng,1,2,6,1
99,ng,1,2,7,1
99,ng,1,2,8,1
99,ng,1,2,9,1
99,ng,1,2,10,1
99,ng,1,2,11,1
99,ng,1,2,12,1
99,ng,1,2,13,1
99,ng,1,2,14,1
99,ng,1,2,15,1
99,ng,1,2,16,1
99,ng,1,2,17,1
99,ng,1,2,18,1
99,ng,1,2,19,1
99,ng,1,2,20,1
99,ng,1,2,21,1
99,ng,1,2,22,1
99,ng,1,2,23,1
99,ng,1,2,24,1
99,ng,1,2,25,1
99,ng,1,2,26,1
99,ng,1,2,27,1
99,ng,1,2,28,1
99,ng,1,2,29,1
99,ng,1,2,30,1
99,ng,1,2,31,1
99,ng,1,2,32,1
99,ng,2,1,0,1
99,ng,2,1,1,1
99,ng,2,1,2,1
99,ng,2,1,3,1
99,ng,2,1,4,1
99,ng,2,1,5,1
99,ng,2,1,6,1
99,ng,2,1,7,1
99,ng,2,1,8,1
99,ng,2,1,9,1
99,ng,2,1,10,1
99,ng,2,1,11,1
99,ng,2,1,12,1
99,ng,2,1,13,1
99,ng,2,1,14,1
99,ng,2,1,15,1
99,ng,2,1,16,1
99,ng,2,1,17,1
99,ng,2,1,18,1
99,ng,2,1,19,1
99,ng,2,1,20,1
99,ng,2,1,21,1
99,ng,2,1,22,1
99,ng,2,1,23,1
99,ng,2,1,24,1
99,ng,2,1,25,1
99,ng,2,1,26,1
99,ng,2,1,27,1
99,ng,2,1,28,1
99,ng,2,1,29,1
99,ng,2,1,30,1
99,ng,2,1,31,1
99,ng,2,1,32,1
99,ng,2,2,0,1
99,ng,2,2,1,1
99,ng,2,2,2,1
99,ng,2,2,3,1
99,ng,2,2,4,1
99,ng,2,2,5,1
99,ng,2,2,6,1
99,ng,2,2,7,1
99,ng,2,2,8,1
99,ng,2,2,9,1
99,ng,2,2,10,1
99,ng,2,2,11,1
99,ng,2,2,12,1
99,ng,2,2,13,1
99,ng,2,2,14,1
99,ng,2,2,15,1
99,ng,2,2,16,1
99,ng,2,2,17,1
99,ng,2,2,18,1
99,ng,2,2,19,1
99,ng,2,2,20,1
99,ng,2,2,21,1
99,ng,2,2,22,1
99,ng,2,2,23,1
99,ng,2,2,24,1
99,ng,2,2,25,1
99,ng,2,2,26,1
99,ng,2,2,27,1
99,ng,2,2,28,1
99,ng,2,2,29,1
99,ng,2,2,30,1
99,ng,2,2,31,1
99,ng,2,2,32,1
100,ng,1,1,0,1
100,ng,1,1,1,1
100,ng,1,1,2,1
100,ng,1,1,3,1
100,ng,1,1,4,1
100,ng,1,1,5,1
100,ng,1,1,6,1
100,ng,1,1,7,1
100,ng,1,1,8,1
100,ng,1,1,9,1
100,ng,1,1,10,1
100,ng,1,1,11,1
100,ng,1,1,12,1
100,ng,1,1,13,1
100,ng,1,1,14,1
100,ng,1,1,15,1
100,ng,1,1,16,1
100,ng,1,1,17,1
100,ng,1,1,18,1
100,ng,1,1,19,1
100,ng,1,1,20,1
100,ng,1,1,21,1
100,ng,1,1,22,1
100,ng,1,1,23,1
100,ng,1,1,24,1
100,ng,1,1,25,1
100,ng,1,1,26,1
100,ng,1,1,27,1
100,ng,1,1,28,1
100,ng,1,1,29,1
100,ng,1,1,30,1
100,ng,1,1,31,1
100,ng,1,1,32,1
100,ng,1,2,0,1
100,ng,1,2,1,1
100,ng,1,2,2,1
100,ng,1,2,3,1
100,ng,1,2,4,1
100,ng,1,2,5,1
100,ng,1,2,6,1
100,ng,1,2,7,1
100,ng,1,2,8,1
100,ng,1,2,9,1
100,ng,1,2,10,1
100,ng,1,2,11,1
100,ng,1,2,12,1
100,ng,1,2,13,1
100,ng,1,2,14,1
100,ng,1,2,15,1
100,ng,1,2,16,1
100,ng,1,2,17,1
100,ng,1,2,18,1
100,ng,1,2,19,1
100,ng,1,2,20,1
100,ng,1,2,21,1
100,ng,1,2,22,1
100,ng,1,2,23,1
100,ng,1,2,24,1
100,ng,1,2,25,1
100,ng,1,2,26,1
100,ng,1,2,27,1
100,ng,1,2,28,1
100,ng,1,2,29,1
100,ng,1,2,30,1
100,ng,1,2,31,1
100,ng,1,2,32,1
100,ng,2,1,0,1
100,ng,2,1,1,1
100,ng,2,1,2,1
100,ng,2,1,3,1
100,ng,2,1,4,1
100,ng,2,1,5,1
100,ng,2,1,6,1
100,ng,2,1,7,1
100,ng,2,1,8,1
100,ng,2,1,9,1
100,ng,2,1,10,1
100,ng,2,1,11,1
100,ng,2,1,12,1
100,ng,2,1,13,1
100,ng,2,1,14,1
100,ng,2,1,15,1
100,ng,2,1,16,1
100,ng,2,1,17,1
100,ng,2,1,18,1
100,ng,2,1,19,1
100,ng,2,1,20,1
100,ng,2,1,21,1
100,ng,2,1,22,1
100,ng,2,1,23,1
100,ng,2,1,24,1
100,ng,2,1,25,1
100,ng,2,1,26,1
100,ng,2,1,27,1
100,ng,2,1,28,1
100,ng,2,1,29,1
100,ng,2,1,30,1
100,ng,2,1,31,1
100,ng,2,1,32,1
100,ng,2,2,0,1
100,ng,2,2,1,1
100,ng,2,2,2,1
100,ng,2,2,3,1
100,ng,2,2,4,1
100,ng,2,2,5,1
100,ng,2,2,6,1
100,ng,2,2,7,1
100,ng,2,2,8,1
100,ng,2,2,9,1
100,ng,2,2,10,1
100,ng,2,2,11,1
100,ng,2,2,12,1
100,ng,2,2,13,1
100,ng,2,2,14,1
100,ng,2,2,15,1
100,ng,2,2,16,1
100,ng,2,2,17,1
100,ng,2,2,18,1
100,ng,2,2,19,1
100,ng,2,2,20,1
100,ng,2,2,21,1
100,ng,2,2,22,1
100,ng,2,2,23,1
100,ng,2,2,24,1
100,ng,2,2,25,1
100,ng,2,2,26,1
100,ng,2,2,27,1
100,ng,2,2,28,1
100,ng,2,2,29,1
100,ng,2,2,30,1
100,ng,2,2,31,1
100,ng,2,2,32,1
101,ng,1,1,0,1
101,ng,1,1,1,1
101,ng,1,1,2,1
101,ng,1,1,3,1
101,ng,1,1,4,1
101,ng,1,1,5,0
101,ng,1,1,6,1
101,ng,1,1,7,1
101,ng,1,1,8,1
101,ng,1,1,9,1
101,ng,1,1,10,1
101,ng,1,1,11,1
101,ng,1,1,12,1
101,ng,1,1,13,1
101,ng,1,1,14,1
101,ng,1,1,15,1
101,ng,1,1,16,1
101,ng,1,1,17,1
101,ng,1,1,18,1
101,ng,1,1,19,1
101,ng,1,1,20,1
101,ng,1,1,21,1
101,ng,1,1,22,1
101,ng,1,1,23,1
101,ng,1,1,24,1
101,ng,1,1,25,1
101,ng,1,1,26,1
101,ng,1,1,27,1
101,ng,1,1,28,1
101,ng,1,1,29,1
101,ng,1,1,30,1
101,ng,1,1,31,1
101,ng,1,1,32,1
101,ng,1,2,0,1
101,ng,1,2,1,1
101,ng,1,2,2,1
101,ng,1,2,3,1
101,ng,1,2,4,1
101,ng,1,2,5,1
101,ng,1,2,6,1
101,ng,1,2,7,1
101,ng,1,2,8,1
101,ng,1,2,9,1
101,ng,1,2,10,1
101,ng,1,2,11,1
101,ng,1,2,12,1
101,ng,1,2,13,0
101,ng,1,2,14,1
101,ng,1,2,15,1
101,ng,1,2,16,1
101,ng,1,2,17,1
101,ng,1,2,18,1
101,ng,1,2,19,1
101,ng,1,2,20,1
101,ng,1,2,21,1
101,ng,1,2,22,1
101,ng,1,2,23,1
101,ng,1,2,24,1
101,ng,1,2,25,1
101,ng,1,2,26,1
101,ng,1,2,27,1
101,ng,1,2,28,1
101,ng,1,2,29,1
101,ng,1,2,30,1
101,ng,1,2,31,1
101,ng,1,2,32,1
101,ng,2,1,0,1
101,ng,2,1,1,1
101,ng,2,1,2,1
101,ng,2,1,3,1
101,ng,2,1,4,1
101,ng,2,1,5,1
101,ng,2,1,6,1
101,ng,2,1,7,1
101,ng,2,1,8,1
101,ng,2,1,9,1
101,ng,2,1,10,1
101,ng,2,1,11,1
101,ng,2,1,12,1
101,ng,2,1,13,1
101,ng,2,1,14,1
101,ng,2,1,15,1
101,ng,2,1,16,1
101,ng,2,1,17,1
101,ng,2,1,18,1
101,ng,2,1,19,1
101,ng,2,1,20,1
101,ng,2,1,21,0
101,ng,2,1,22,1
101,ng,2,1,23,1
101,ng,2,1,24,1
101,ng,2,1,25,1
101,ng,2,1,26,1
101,ng,2,1,27,1
101,ng,2,1,28,1
101,ng,2,1,29,1
101,ng,2,1,30,1
101,ng,2,1,31,1
101,ng,2,1,32,1
101,ng,2,2,0,1
101,ng,2,2,1,1
101,ng,2,2,2,1
101,ng,2,2,3,1
101,ng,2,2,4,1
101,ng,2,2,5,1
101,ng,2,2,6,1
101,ng,2,2,7,1
101,ng,2,2,8,1
101,ng,2,2,9,1
101,ng,2,2,10,1
101,ng,2,2,11,1
101,ng,2,2,12,1
101,ng,2,2,13,1
101,ng,2,2,14,1
101,ng,2,2,15,1
101,ng,2,2,16,1
101,ng,2,2,17,1
101,ng,2,2,18,1
101,ng,2,2,19,1
101,ng,2,2,20,1
101,ng,2,2,21,1
101,ng,2,2,22,1
101,ng,2,2,23,1
101,ng,2,2,24,1
101,ng,2,2,25,1
101,ng,2,2,26,1
101,ng,2,2,27,1
101,ng,2,2,28,1
101,ng,2,2,29,0
101,ng,2,2,30,1
101,ng,2,2,31,1
101,ng,2,2,32,1
102,ng,1,1,0,1
102,ng,1,1,1,1
102,ng,1,1,2,1
102,ng,1,1,3,1
102,ng,1,1,4,1
102,ng,1,1,5,1
102,ng,1,1,6,1
102,ng,1,1,7,1
102,ng,1,1,8,1
102,ng,1,1,9,1
102,ng,1,1,10,1
102,ng,1,1,11,1
102,ng,1,1,12,1
102,ng,1,1,13,1
102,ng,1,1,14,1
102,ng,1,1,15,1
102,ng,1,1,16,1
102,ng,1,1,17,1
102,ng,1,1,18,1
102,ng,1,1,19,1
102,ng,1,1,20,1
102,ng,1,1,21,1
102,ng,1,1,22,1
102,ng,1,1,23,1
102,ng,1,1,24,1
102,ng,1,1,25,1
102,ng,1,1,26,1
102,ng,1,1,27,1
102,ng,1,1,28,1
102,ng,1,1,29,1
102,ng,1,1,30,1
102,ng,1,1,31,1
102,ng,1,1,32,1
102,ng,1,2,0,1
102,ng,1,2,1,1
102,ng,1,2,2,1
102,ng,1,2,3,1
102,ng,1,2,4,1
102,ng,1,2,5,1
102,ng,1,2,6,1
102,ng,1,2,7,1
102,ng,1,2,8,1
102,ng,1,2,9,1
102,ng,1,2,10,1
102,ng,1,2,11,1
102,ng,1,2,12,1
102,ng,1,2,13,1
102,ng,1,2,14,1
102,ng,1,2,15,1
102,ng,1,2,16,1
102,ng,1,2,17,1
102,ng,1,2,18,1
102,ng,1,2,19,1
102,ng,1,2,20,1
102,ng,1,2,21,1
102,ng,1,2,22,1
102,ng,1,2,23,1
102,ng,1,2,24,1
102,ng,1,2,25,1
102,ng,1,2,26,1
102,ng,1,2,27,1
102,ng,1,2,28,1
102,ng,1,2,29,1
102,ng,1,2,30,1
102,ng,1,2,31,1
102,ng,1,2,32,1
102,ng,2,1,0,1
102,ng,2,1,1,1
102,ng,2,1,2,1
102,ng,2,1,3,1
102,ng,2,1,4,1
102,ng,2,1,5,1
102,ng,2,1,6,1
102,ng,2,1,7,1
102,ng,2,1,8,1
102,ng,2,1,9,1
102,ng,2,1,10,1
102,ng,2,1,11,1
102,ng,2,1,12,1
102,ng,2,1,13,1
102,ng,2,1,14,1
102,ng,2,1,15,1
102,ng,2,1,16,1
102,ng,2,1,17,1
102,ng,2,1,18,1
102,ng,2,1,19,1
102,ng,2,1,20,1
102,ng,2,1,21,1
102,ng,2,1,22,1
102,ng,2,1,23,1
102,ng,2,1,24,1
102,ng,2,1,25,1
102,ng,2,1,26,1
102,ng,2,1,27,1
102,ng,2,1,28,1
102,ng,2,1,29,1
102,ng,2,1,30,1
102,ng,2,1,31,1
102,ng,2,1,32,1
102,ng,2,2,0,1
102,ng,2,2,1,1
102,ng,2,2,2,1
102,ng,2,2,3,1
102,ng,2,2,4,1
102,ng,2,2,5,1
102,ng,2,2,6,1
102,ng,2,2,7,1
102,ng,2,2,8,1
102,ng,2,2,9,1
102,ng,2,2,10,1
102,ng,2,2,11,1
102,ng,2,2,12,1
102,ng,2,2,13,1
102,ng,2,2,14,1
102,ng,2,2,15,1
102,ng,2,2,16,1
102,ng,2,2,17,1
102,ng,2,2,18,1
102,ng,2,2,19,1
102,ng,2,2,20,1
102,ng,2,2,21,1
102,ng,2,2,22,1
102,ng,2,2,23,1
102,ng,2,2,24,1
102,ng,2,2,25,1
102,ng,2,2,26,1
102,ng,2,2,27,1
102,ng,2,2,28,1
102,ng,2,2,29,1
102,ng,2,2,30,1
102,ng,2,2,31,1
102,ng,2,2,32,1
103,ng,1,1,0,1
103,ng,1,1,1,1
103,ng,1,1,2,1
103,ng,1,1,3,1
103,ng,1,1,4,1
103,ng,1,1,5,1
103,ng,1,1,6,1
103,ng,1,1,7,1
103,ng,1,1,8,1
103,ng,1,1,9,1
103,ng,1,1,10,1
103,ng,1,1,11,1
103,ng,1,1,12,1
103,ng,1,1,13,1
103,ng,1,1,14,1
103,ng,1,1,15,1
103,ng,1,1,16,1
103,ng,1,1,17,1
103,ng,1,1,18,1
103,ng,1,1,19,1
103,ng,1,1,20,1
103,ng,1,1,21,1
103,ng,1,1,22,1
103,ng,1,1,23,1
103,ng,1,1,24,1
103,ng,1,1,25,1
103,ng,1,1,26,1
103,ng,1,1,27,1
103,ng,1,1,28,1
103,ng,1,1,29,1
103,ng,1,1,30,1
103,ng,1,1,31,1
103,ng,1,1,32,1
103,ng,1,2,0,1
103,ng,1,2,1,1
103,ng,1,2,2,1
103,ng,1,2,3,1
103,ng,1,2,4,1
103,ng,1,2,5,1
103,ng,1,2,6,1
103,ng,1,2,7,1
103,ng,1,2,8,1
103,ng,1,2,9,1
103,ng,1,2,10,1
103,ng,1,2,11,1
103,ng,1,2,12,1
103,ng,1,2,13,1
103,ng,1,2,14,1
103,ng,1,2,15,1
103,ng,1,2,16,1
103,ng,1,2,17,1
103,ng,1,2,18,1
103,ng,1,2,19,1
103,ng,1,2,20,1
103,ng,1,2,21,1
103,ng,1,2,22,1
103,ng,1,2,23,1
103,ng,1,2,24,1
103,ng,1,2,25,1
103,ng,1,2,26,1
103,ng,1,2,27,1
103,ng,1,2,28,1
103,ng,1,2,29,1
103,ng,1,2,30,1
103,ng,1,2,31,1
103,ng,1,2,32,1
103,ng,2,1,0,1
103,ng,2,1,1,1
103,ng,2,1,2,1
103,ng,2,1,3,1
103,ng,2,1,4,1
103,ng,2,1,5,1
103,ng,2,1,6,1
103,ng,2,1,7,1
103,ng,2,1,8,1
103,ng,2,1,9,1
103,ng,2,1,10,1
103,ng,2,1,11,1
103,ng,2,1,12,1
103,ng,2,1,13,1
103,ng,2,1,14,1
103,ng,2,1,15,1
103,ng,2,1,16,1
103,ng,2,1,17,1
103,ng,2,1,18,1
103,ng,2,1,19,1
103,ng,2,1,20,1
103,ng,2,1,21,1
103,ng,2,1,22,1
103,ng,2,1,23,1
103,ng,2,1,24,1
103,ng,2,1,25,1
103,ng,2,1,26,1
103,ng,2,1,27,1
103,ng,2,1,28,1
103,ng,2,1,29,1
103,ng,2,1,30,1
103,ng,2,1,31,1
103,ng,2,1,32,1
103,ng,2,2,0,1
103,ng,2,2,1,1
103,ng,2,2,2,1
103,ng,2,2,3,1
103,ng,2,2,4,1
103,ng,2,2,5,1
103,ng,2,2,6,1
103,ng,2,2,7,1
103,ng,2,2,8,1
103,ng,2,2,9,1
103,ng,2,2,10,1
103,ng,2,2,11,1
103,ng,2,2,12,1
103,ng,2,2,13,1
103,ng,2,2,14,1
103,ng,2,2,15,1
103,ng,2,2,16,1
103,ng,2,2,17,1
103,ng,2,2,18,1
103,ng,2,2,19,1
103,ng,2,2,20,1
103,ng,2,2,21,1
103,ng,2,2,22,1
103,ng,2,2,23,1
103,ng,2,2,24,1
103,ng,2,2,25,1
103,ng,2,2,26,1
103,ng,2,2,27,1
103,ng,2,2,28,1
103,ng,2,2,29,1
103,ng,2,2,30,1
103,ng,2,2,31,1
103,ng,2,2,32,1
104,ng,1,1,0,1
104,ng,1,1,1,1
104,ng,1,1,2,1
104,ng,1,1,3,1
104,ng,1,1,4,1
104,ng,1,1,5,1
104,ng,1,1,6,1
104,ng,1,1,7,1
104,ng,1,1,8,1
104,ng,1,1,9,1
104,ng,1,1,10,1
104,ng,1,1,11,1
104,ng,1,1,12,1
104,ng,1,1,13,1
104,ng,1,1,14,1
104,ng,1,1,15,1
104,ng,1,1,16,1
104,ng,1,1,17,1
104,ng,1,1,18,1
104,ng,1,1,19,1
104,ng,1,1,20,1
104,ng,1,1,21,1
104,ng,1,1,22,1
104,ng,1,1,23,1
104,ng,1,1,24,1
104,ng,1,1,25,1
104,ng,1,1,26,1
104,ng,1,1,27,1
104,ng,1,1,28,1
104,ng,1,1,29,1
104,ng,1,1,30,1
104,ng,1,1,31,1
104,ng,1,1,32,1
104,ng,1,2,0,1
104,ng,1,2,1,1
104,ng,1,2,2,1
104,ng,1,2,3,1
104,ng,1,2,4,1
104,ng,1,2,5,1
104,ng,1,2,6,1
104,ng,1,2,7,1
104,ng,1,2,8,1
104,ng,1,2,9,1
104,ng,1,2,10,1
104,ng,1,2,11,1
104,ng,1,2,12,1
104,ng,1,2,13,1
104,ng,1,2,14,1
104,ng,1,2,15,1
104,ng,1,2,16,1
104,ng,1,2,17,1
104,ng,1,2,18,1
104,ng,1,2,19,1
104,ng,1,2,20,1
104,ng,1,2,21,1
104,ng,1,2,22,1
104,ng,1,2,23,1
104,ng,1,2,24,1
104,ng,1,2,25,1
104,ng,1,2,26,1
104,ng,1,2,27,1
104,ng,1,2,28,1
104,ng,1,2,29,1
104,ng,1,2,30,1
104,ng,1,2,31,1
104,ng,1,2,32,1
104,ng,2,1,0,1
104,ng,2,1,1,1
104,ng,2,1,2,1
104,ng,2,1,3,1
104,ng,2,1,4,1
104,ng,2,1,5,1
104,ng,2,1,6,1
104,ng,2,1,7,1
104,ng,2,1,8,1
104,ng,2,1,9,1
104,ng,2,1,10,1
104,ng,2,1,11,1
104,ng,2,1,12,1
104,ng,2,1,13,1
104,ng,2,1,14,1
104,ng,2,1,15,1
104,ng,2,1,16,1
104,ng,2,1,17,1
104,ng,2,1,18,1
104,ng,2,1,19,1
104,ng,2,1,20,1
104,ng,2,1,21,1
104,ng,2,1,22,1
104,ng,2,1,23,1
104,ng,2,1,24,1
104,ng,2,1,25,1
104,ng,2,1,26,1
104,ng,2,1,27,1
104,ng,2,1,28,1
104,ng,2,1,29,1
104,ng,2,1,30,1
104,ng,2,1,31,1
104,ng,2,1,32,1
104,ng,2,2,0,1
104,ng,2,2,1,1
104,ng,2,2,2,1
104,ng,2,2,3,1
104,ng,2,2,4,1
104,ng,2,2,5,1
104,ng,2,2,6,1
104,ng,2,2,7,1
104,ng,2,2,8,1
104,ng,2,2,9,1
104,ng,2,2,10,1
104,ng,2,2,11,1
104,ng,2,2,12,1
104,ng,2,2,13,1
104,ng,2,2,14,1
104,ng,2,2,15,1
104,ng,2,2,16,1
104,ng,2,2,17,1
104,ng,2,2,18,1
104,ng,2,2,19,1
104,ng,2,2,20,1
104,ng,2,2,21,1
104,ng,2,2,22,1
104,ng,2,2,23,1
104,ng,2,2,24,1
104,ng,2,2,25,1
104,ng,2,2,26,1
104,ng,2,2,27,1
104,ng,2,2,28,1
104,ng,2,2,29,1
104,ng,2,2,30,1
104,ng,2,2,31,1
104,ng,2,2,32,1
105,ng,1,1,0,1
105,ng,1,1,1,1
105,ng,1,1,2,1
105,ng,1,1,3,1
105,ng,1,1,4,1
105,ng,1,1,5,1
105,ng,1,1,6,1
105,ng,1,1,7,1
105,ng,1,1,8,1
105,ng,1,1,9,1
105,ng,1,1,10,1
105,ng,1,1,11,1
105,ng,1,1,12,1
105,ng,1,1,13,1
105,ng,1,1,14,1
105,ng,1,1,15,1
105,ng,1,1,16,1
105,ng,1,1,17,1
105,ng,1,1,18,1
105,ng,1,1,19,1
105,ng,1,1,20,1
105,ng,1,1,21,1
105,ng,1,1,22,1
105,ng,1,1,23,1
105,ng,1,1,24,1
105,ng,1,1,25,1
105,ng,1,1,26,1
105,ng,1,1,27,1
105,ng,1,1,28,1
105,ng,1,1,29,1
105,ng,1,1,30,1
105,ng,1,1,31,1
105,ng,1,1,32,1
105,ng,1,2,0,1
105,ng,1,2,1,1
105,ng,1,2,2,1
105,ng,1,2,3,1
105,ng,1,2,4,1
105,ng,1,2,5,1
105,ng,1,2,6,1
105,ng,1,2,7,1
105,ng,1,2,8,1
105,ng,1,2,9,1
105,ng,1,2,10,1
105,ng,1,2,11,1
105,ng,1,2,12,1
105,ng,1,2,13,1
105,ng,1,2,14,1
105,ng,1,2,15,1
105,ng,1,2,16,1
105,ng,1,2,17,1
105,ng,1,2,18,1
105,ng,1,2,19,1
105,ng,1,2,20,1
105,ng,1,2,21,1
105,ng,1,2,22,1
105,ng,1,2,23,1
105,ng,1,2,24,1
105,ng,1,2,25,1
105,ng,1,2,26,1
105,ng,1,2,27,1
105,ng,1,2,28,1
105,ng,1,2,29,1
105,ng,1,2,30,1
