i,k,t,n,sc,sc_gen
2,ng3,3,2,92,1
2,ng3,3,2,93,1
2,ng3,3,2,94,1
2,ng3,3,2,95,1
2,ng3,3,2,96,1
2,ng3,3,2,97,1
2,ng3,3,2,98,1
2,ng3,3,2,99,1
2,ng3,3,2,100,1
2,ng3,3,3,1,1
2,ng3,3,3,2,1
2,ng3,3,3,3,1
2,ng3,3,3,4,1
2,ng3,3,3,5,1
2,ng3,3,3,6,1
2,ng3,3,3,7,1
2,ng3,3,3,8,1
2,ng3,3,3,9,1
2,ng3,3,3,10,1
2,ng3,3,3,11,1
2,ng3,3,3,12,1
2,ng3,3,3,13,1
2,ng3,3,3,14,1
2,ng3,3,3,15,1
2,ng3,3,3,16,1
2,ng3,3,3,17,1
2,ng3,3,3,18,1
2,ng3,3,3,19,1
2,ng3,3,3,20,1
2,ng3,3,3,21,1
2,ng3,3,3,22,1
2,ng3,3,3,23,1
2,ng3,3,3,24,1
2,ng3,3,3,25,1
2,ng3,3,3,26,1
2,ng3,3,3,27,1
2,ng3,3,3,28,1
2,ng3,3,3,29,1
2,ng3,3,3,30,1
2,ng3,3,3,31,1
2,ng3,3,3,32,1
2,ng3,3,3,33,1
2,ng3,3,3,34,1
2,ng3,3,3,35,1
2,ng3,3,3,36,1
2,ng3,3,3,37,1
2,ng3,3,3,38,1
2,ng3,3,3,39,1
2,ng3,3,3,40,1
2,ng3,3,3,41,1
2,ng3,3,3,42,1
2,ng3,3,3,43,1
2,ng3,3,3,44,1
2,ng3,3,3,45,1
2,ng3,3,3,46,1
2,ng3,3,3,47,1
2,ng3,3,3,48,1
2,ng3,3,3,49,1
2,ng3,3,3,50,1
2,ng3,3,3,51,1
2,ng3,3,3,52,1
2,ng3,3,3,53,1
2,ng3,3,3,54,1
2,ng3,3,3,55,1
2,ng3,3,3,56,1
2,ng3,3,3,57,1
2,ng3,3,3,58,1
2,ng3,3,3,59,1
2,ng3,3,3,60,1
2,ng3,3,3,61,1
2,ng3,3,3,62,1
2,ng3,3,3,63,1
2,ng3,3,3,64,1
2,ng3,3,3,65,1
2,ng3,3,3,66,1
2,ng3,3,3,67,1
2,ng3,3,3,68,1
2,ng3,3,3,69,1
2,ng3,3,3,70,1
2,ng3,3,3,71,1
2,ng3,3,3,72,1
2,ng3,3,3,73,1
2,ng3,3,3,74,1
2,ng3,3,3,75,1
2,ng3,3,3,76,1
2,ng3,3,3,77,1
2,ng3,3,3,78,1
2,ng3,3,3,79,1
2,ng3,3,3,80,1
2,ng3,3,3,81,1
2,ng3,3,3,82,1
2,ng3,3,3,83,1
2,ng3,3,3,84,1
2,ng3,3,3,85,1
2,ng3,3,3,86,1
2,ng3,3,3,87,1
2,ng3,3,3,88,1
2,ng3,3,3,89,1
2,ng3,3,3,90,1
2,ng3,3,3,91,1
2,ng3,3,3,92,1
2,ng3,3,3,93,1
2,ng3,3,3,94,1
2,ng3,3,3,95,1
2,ng3,3,3,96,1
2,ng3,3,3,97,1
2,ng3,3,3,98,1
2,ng3,3,3,99,1
2,ng3,3,3,100,1
2,ng3,3,4,1,1
2,ng3,3,4,2,1
2,ng3,3,4,3,1
2,ng3,3,4,4,1
2,ng3,3,4,5,1
2,ng3,3,4,6,1
2,ng3,3,4,7,1
2,ng3,3,4,8,1
2,ng3,3,4,9,1
2,ng3,3,4,10,1
2,ng3,3,4,11,1
2,ng3,3,4,12,1
2,ng3,3,4,13,1
2,ng3,3,4,14,1
2,ng3,3,4,15,1
2,ng3,3,4,16,1
2,ng3,3,4,17,1
2,ng3,3,4,18,1
2,ng3,3,4,19,1
2,ng3,3,4,20,1
2,ng3,3,4,21,1
2,ng3,3,4,22,1
2,ng3,3,4,23,1
2,ng3,3,4,24,1
2,ng3,3,4,25,1
2,ng3,3,4,26,1
2,ng3,3,4,27,1
2,ng3,3,4,28,1
2,ng3,3,4,29,1
2,ng3,3,4,30,1
2,ng3,3,4,31,1
2,ng3,3,4,32,1
2,ng3,3,4,33,1
2,ng3,3,4,34,1
2,ng3,3,4,35,1
2,ng3,3,4,36,1
2,ng3,3,4,37,1
2,ng3,3,4,38,1
2,ng3,3,4,39,1
2,ng3,3,4,40,1
2,ng3,3,4,41,1
2,ng3,3,4,42,1
2,ng3,3,4,43,1
2,ng3,3,4,44,1
2,ng3,3,4,45,1
2,ng3,3,4,46,1
2,ng3,3,4,47,1
2,ng3,3,4,48,1
2,ng3,3,4,49,1
2,ng3,3,4,50,1
2,ng3,3,4,51,1
2,ng3,3,4,52,1
2,ng3,3,4,53,1
2,ng3,3,4,54,1
2,ng3,3,4,55,1
2,ng3,3,4,56,1
2,ng3,3,4,57,1
2,ng3,3,4,58,1
2,ng3,3,4,59,1
2,ng3,3,4,60,1
2,ng3,3,4,61,1
2,ng3,3,4,62,1
2,ng3,3,4,63,1
2,ng3,3,4,64,1
2,ng3,3,4,65,1
2,ng3,3,4,66,1
2,ng3,3,4,67,1
2,ng3,3,4,68,1
2,ng3,3,4,69,1
2,ng3,3,4,70,1
2,ng3,3,4,71,1
2,ng3,3,4,72,1
2,ng3,3,4,73,1
2,ng3,3,4,74,1
2,ng3,3,4,75,1
2,ng3,3,4,76,1
2,ng3,3,4,77,1
2,ng3,3,4,78,1
2,ng3,3,4,79,1
2,ng3,3,4,80,1
2,ng3,3,4,81,1
2,ng3,3,4,82,1
2,ng3,3,4,83,1
2,ng3,3,4,84,1
2,ng3,3,4,85,1
2,ng3,3,4,86,1
2,ng3,3,4,87,1
2,ng3,3,4,88,1
2,ng3,3,4,89,1
2,ng3,3,4,90,1
2,ng3,3,4,91,1
2,ng3,3,4,92,1
2,ng3,3,4,93,1
2,ng3,3,4,94,1
2,ng3,3,4,95,1
2,ng3,3,4,96,1
2,ng3,3,4,97,1
2,ng3,3,4,98,1
2,ng3,3,4,99,1
2,ng3,3,4,100,1
2,ng3,4,1,1,1
2,ng3,4,1,2,1
2,ng3,4,1,3,1
2,ng3,4,1,4,1
2,ng3,4,1,5,1
2,ng3,4,1,6,1
2,ng3,4,1,7,1
2,ng3,4,1,8,1
2,ng3,4,1,9,1
2,ng3,4,1,10,1
2,ng3,4,1,11,1
2,ng3,4,1,12,1
2,ng3,4,1,13,1
2,ng3,4,1,14,1
2,ng3,4,1,15,1
2,ng3,4,1,16,1
2,ng3,4,1,17,1
2,ng3,4,1,18,1
2,ng3,4,1,19,1
2,ng3,4,1,20,1
2,ng3,4,1,21,1
2,ng3,4,1,22,1
2,ng3,4,1,23,1
2,ng3,4,1,24,1
2,ng3,4,1,25,1
2,ng3,4,1,26,1
2,ng3,4,1,27,1
2,ng3,4,1,28,1
2,ng3,4,1,29,1
2,ng3,4,1,30,1
2,ng3,4,1,31,1
2,ng3,4,1,32,1
2,ng3,4,1,33,1
2,ng3,4,1,34,1
2,ng3,4,1,35,1
2,ng3,4,1,36,1
2,ng3,4,1,37,1
2,ng3,4,1,38,1
2,ng3,4,1,39,1
2,ng3,4,1,40,1
2,ng3,4,1,41,1
2,ng3,4,1,42,1
2,ng3,4,1,43,1
2,ng3,4,1,44,1
2,ng3,4,1,45,1
2,ng3,4,1,46,1
2,ng3,4,1,47,1
2,ng3,4,1,48,1
2,ng3,4,1,49,1
2,ng3,4,1,50,1
2,ng3,4,1,51,1
2,ng3,4,1,52,1
2,ng3,4,1,53,1
2,ng3,4,1,54,1
2,ng3,4,1,55,1
2,ng3,4,1,56,1
2,ng3,4,1,57,1
2,ng3,4,1,58,1
2,ng3,4,1,59,1
2,ng3,4,1,60,1
2,ng3,4,1,61,1
2,ng3,4,1,62,1
2,ng3,4,1,63,1
2,ng3,4,1,64,1
2,ng3,4,1,65,1
2,ng3,4,1,66,1
2,ng3,4,1,67,1
2,ng3,4,1,68,1
2,ng3,4,1,69,1
2,ng3,4,1,70,1
2,ng3,4,1,71,1
2,ng3,4,1,72,1
2,ng3,4,1,73,1
2,ng3,4,1,74,1
2,ng3,4,1,75,1
2,ng3,4,1,76,1
2,ng3,4,1,77,1
2,ng3,4,1,78,1
2,ng3,4,1,79,1
2,ng3,4,1,80,1
2,ng3,4,1,81,1
2,ng3,4,1,82,1
2,ng3,4,1,83,1
2,ng3,4,1,84,1
2,ng3,4,1,85,1
2,ng3,4,1,86,1
2,ng3,4,1,87,1
2,ng3,4,1,88,1
2,ng3,4,1,89,1
2,ng3,4,1,90,1
2,ng3,4,1,91,1
2,ng3,4,1,92,1
2,ng3,4,1,93,1
2,ng3,4,1,94,1
2,ng3,4,1,95,1
2,ng3,4,1,96,1
2,ng3,4,1,97,1
2,ng3,4,1,98,1
2,ng3,4,1,99,1
2,ng3,4,1,100,1
2,ng3,4,2,1,1
2,ng3,4,2,2,1
2,ng3,4,2,3,1
2,ng3,4,2,4,1
2,ng3,4,2,5,1
2,ng3,4,2,6,1
2,ng3,4,2,7,1
2,ng3,4,2,8,1
2,ng3,4,2,9,1
2,ng3,4,2,10,1
2,ng3,4,2,11,1
2,ng3,4,2,12,1
2,ng3,4,2,13,1
2,ng3,4,2,14,1
2,ng3,4,2,15,1
2,ng3,4,2,16,1
2,ng3,4,2,17,1
2,ng3,4,2,18,1
2,ng3,4,2,19,1
2,ng3,4,2,20,1
2,ng3,4,2,21,1
2,ng3,4,2,22,1
2,ng3,4,2,23,1
2,ng3,4,2,24,1
2,ng3,4,2,25,1
2,ng3,4,2,26,1
2,ng3,4,2,27,1
2,ng3,4,2,28,1
2,ng3,4,2,29,1
2,ng3,4,2,30,1
2,ng3,4,2,31,1
2,ng3,4,2,32,1
2,ng3,4,2,33,1
2,ng3,4,2,34,1
2,ng3,4,2,35,1
2,ng3,4,2,36,1
2,ng3,4,2,37,1
2,ng3,4,2,38,1
2,ng3,4,2,39,1
2,ng3,4,2,40,1
2,ng3,4,2,41,1
2,ng3,4,2,42,1
2,ng3,4,2,43,1
2,ng3,4,2,44,1
2,ng3,4,2,45,1
2,ng3,4,2,46,1
2,ng3,4,2,47,1
2,ng3,4,2,48,1
2,ng3,4,2,49,1
2,ng3,4,2,50,1
2,ng3,4,2,51,1
2,ng3,4,2,52,1
2,ng3,4,2,53,1
2,ng3,4,2,54,1
2,ng3,4,2,55,1
2,ng3,4,2,56,1
2,ng3,4,2,57,1
2,ng3,4,2,58,1
2,ng3,4,2,59,1
2,ng3,4,2,60,1
2,ng3,4,2,61,1
2,ng3,4,2,62,1
2,ng3,4,2,63,1
2,ng3,4,2,64,1
2,ng3,4,2,65,1
2,ng3,4,2,66,1
2,ng3,4,2,67,1
2,ng3,4,2,68,1
2,ng3,4,2,69,1
2,ng3,4,2,70,1
2,ng3,4,2,71,1
2,ng3,4,2,72,1
2,ng3,4,2,73,1
2,ng3,4,2,74,1
2,ng3,4,2,75,1
2,ng3,4,2,76,1
2,ng3,4,2,77,1
2,ng3,4,2,78,1
2,ng3,4,2,79,1
2,ng3,4,2,80,1
2,ng3,4,2,81,1
2,ng3,4,2,82,1
2,ng3,4,2,83,1
2,ng3,4,2,84,1
2,ng3,4,2,85,1
2,ng3,4,2,86,1
2,ng3,4,2,87,1
2,ng3,4,2,88,1
2,ng3,4,2,89,1
2,ng3,4,2,90,1
2,ng3,4,2,91,1
2,ng3,4,2,92,1
2,ng3,4,2,93,1
2,ng3,4,2,94,1
2,ng3,4,2,95,1
2,ng3,4,2,96,1
2,ng3,4,2,97,1
2,ng3,4,2,98,1
2,ng3,4,2,99,1
2,ng3,4,2,100,1
2,ng3,4,3,1,1
2,ng3,4,3,2,1
2,ng3,4,3,3,1
2,ng3,4,3,4,1
2,ng3,4,3,5,1
2,ng3,4,3,6,1
2,ng3,4,3,7,1
2,ng3,4,3,8,1
2,ng3,4,3,9,1
2,ng3,4,3,10,1
2,ng3,4,3,11,1
2,ng3,4,3,12,1
2,ng3,4,3,13,1
2,ng3,4,3,14,1
2,ng3,4,3,15,1
2,ng3,4,3,16,1
2,ng3,4,3,17,1
2,ng3,4,3,18,1
2,ng3,4,3,19,1
2,ng3,4,3,20,1
2,ng3,4,3,21,1
2,ng3,4,3,22,1
2,ng3,4,3,23,1
2,ng3,4,3,24,1
2,ng3,4,3,25,1
2,ng3,4,3,26,1
2,ng3,4,3,27,1
2,ng3,4,3,28,1
2,ng3,4,3,29,1
2,ng3,4,3,30,1
2,ng3,4,3,31,1
2,ng3,4,3,32,1
2,ng3,4,3,33,1
2,ng3,4,3,34,1
2,ng3,4,3,35,1
2,ng3,4,3,36,1
2,ng3,4,3,37,1
2,ng3,4,3,38,1
2,ng3,4,3,39,1
2,ng3,4,3,40,1
2,ng3,4,3,41,1
2,ng3,4,3,42,1
2,ng3,4,3,43,1
2,ng3,4,3,44,1
2,ng3,4,3,45,1
2,ng3,4,3,46,1
2,ng3,4,3,47,1
2,ng3,4,3,48,1
2,ng3,4,3,49,1
2,ng3,4,3,50,1
2,ng3,4,3,51,1
2,ng3,4,3,52,1
2,ng3,4,3,53,1
2,ng3,4,3,54,1
2,ng3,4,3,55,1
2,ng3,4,3,56,1
2,ng3,4,3,57,1
2,ng3,4,3,58,1
2,ng3,4,3,59,1
2,ng3,4,3,60,1
2,ng3,4,3,61,1
2,ng3,4,3,62,1
2,ng3,4,3,63,1
2,ng3,4,3,64,1
2,ng3,4,3,65,1
2,ng3,4,3,66,1
2,ng3,4,3,67,1
2,ng3,4,3,68,1
2,ng3,4,3,69,1
2,ng3,4,3,70,1
2,ng3,4,3,71,1
2,ng3,4,3,72,1
2,ng3,4,3,73,1
2,ng3,4,3,74,1
2,ng3,4,3,75,1
2,ng3,4,3,76,1
2,ng3,4,3,77,1
2,ng3,4,3,78,1
2,ng3,4,3,79,1
2,ng3,4,3,80,1
2,ng3,4,3,81,1
2,ng3,4,3,82,1
2,ng3,4,3,83,1
2,ng3,4,3,84,1
2,ng3,4,3,85,1
2,ng3,4,3,86,1
2,ng3,4,3,87,1
2,ng3,4,3,88,1
2,ng3,4,3,89,1
2,ng3,4,3,90,1
2,ng3,4,3,91,1
2,ng3,4,3,92,1
2,ng3,4,3,93,1
2,ng3,4,3,94,1
2,ng3,4,3,95,1
2,ng3,4,3,96,1
2,ng3,4,3,97,1
2,ng3,4,3,98,1
2,ng3,4,3,99,1
2,ng3,4,3,100,1
2,ng3,4,4,1,1
2,ng3,4,4,2,1
2,ng3,4,4,3,1
2,ng3,4,4,4,1
2,ng3,4,4,5,1
2,ng3,4,4,6,1
2,ng3,4,4,7,1
2,ng3,4,4,8,1
2,ng3,4,4,9,1
2,ng3,4,4,10,1
2,ng3,4,4,11,1
2,ng3,4,4,12,1
2,ng3,4,4,13,1
2,ng3,4,4,14,1
2,ng3,4,4,15,1
2,ng3,4,4,16,1
2,ng3,4,4,17,1
2,ng3,4,4,18,1
2,ng3,4,4,19,1
2,ng3,4,4,20,1
2,ng3,4,4,21,1
2,ng3,4,4,22,1
2,ng3,4,4,23,1
2,ng3,4,4,24,1
2,ng3,4,4,25,1
2,ng3,4,4,26,1
2,ng3,4,4,27,1
2,ng3,4,4,28,1
2,ng3,4,4,29,1
2,ng3,4,4,30,1
2,ng3,4,4,31,1
2,ng3,4,4,32,1
2,ng3,4,4,33,1
2,ng3,4,4,34,1
2,ng3,4,4,35,1
2,ng3,4,4,36,1
2,ng3,4,4,37,1
2,ng3,4,4,38,1
2,ng3,4,4,39,1
2,ng3,4,4,40,1
2,ng3,4,4,41,1
2,ng3,4,4,42,1
2,ng3,4,4,43,1
2,ng3,4,4,44,1
2,ng3,4,4,45,1
2,ng3,4,4,46,1
2,ng3,4,4,47,1
2,ng3,4,4,48,1
2,ng3,4,4,49,1
2,ng3,4,4,50,1
2,ng3,4,4,51,1
2,ng3,4,4,52,1
2,ng3,4,4,53,1
2,ng3,4,4,54,1
2,ng3,4,4,55,1
2,ng3,4,4,56,1
2,ng3,4,4,57,1
2,ng3,4,4,58,1
2,ng3,4,4,59,1
2,ng3,4,4,60,1
2,ng3,4,4,61,1
2,ng3,4,4,62,1
2,ng3,4,4,63,1
2,ng3,4,4,64,1
2,ng3,4,4,65,1
2,ng3,4,4,66,1
2,ng3,4,4,67,1
2,ng3,4,4,68,1
2,ng3,4,4,69,1
2,ng3,4,4,70,1
2,ng3,4,4,71,1
2,ng3,4,4,72,1
2,ng3,4,4,73,1
2,ng3,4,4,74,1
2,ng3,4,4,75,1
2,ng3,4,4,76,1
2,ng3,4,4,77,1
2,ng3,4,4,78,1
2,ng3,4,4,79,1
2,ng3,4,4,80,1
2,ng3,4,4,81,1
2,ng3,4,4,82,1
2,ng3,4,4,83,1
2,ng3,4,4,84,1
2,ng3,4,4,85,1
2,ng3,4,4,86,1
2,ng3,4,4,87,1
2,ng3,4,4,88,1
2,ng3,4,4,89,1
2,ng3,4,4,90,1
2,ng3,4,4,91,1
2,ng3,4,4,92,1
2,ng3,4,4,93,1
2,ng3,4,4,94,1
2,ng3,4,4,95,1
2,ng3,4,4,96,1
2,ng3,4,4,97,1
2,ng3,4,4,98,1
2,ng3,4,4,99,1
2,ng3,4,4,100,1
2,ng3,5,1,1,1
2,ng3,5,1,2,1
2,ng3,5,1,3,1
2,ng3,5,1,4,1
2,ng3,5,1,5,1
2,ng3,5,1,6,1
2,ng3,5,1,7,1
2,ng3,5,1,8,1
2,ng3,5,1,9,1
2,ng3,5,1,10,1
2,ng3,5,1,11,1
2,ng3,5,1,12,1
2,ng3,5,1,13,1
2,ng3,5,1,14,1
2,ng3,5,1,15,1
2,ng3,5,1,16,1
2,ng3,5,1,17,1
2,ng3,5,1,18,1
2,ng3,5,1,19,1
2,ng3,5,1,20,1
2,ng3,5,1,21,1
2,ng3,5,1,22,1
2,ng3,5,1,23,1
2,ng3,5,1,24,1
2,ng3,5,1,25,1
2,ng3,5,1,26,1
2,ng3,5,1,27,1
2,ng3,5,1,28,1
2,ng3,5,1,29,1
2,ng3,5,1,30,1
2,ng3,5,1,31,1
2,ng3,5,1,32,1
2,ng3,5,1,33,1
2,ng3,5,1,34,1
2,ng3,5,1,35,1
2,ng3,5,1,36,1
2,ng3,5,1,37,1
2,ng3,5,1,38,1
2,ng3,5,1,39,1
2,ng3,5,1,40,1
2,ng3,5,1,41,1
2,ng3,5,1,42,1
2,ng3,5,1,43,1
2,ng3,5,1,44,1
2,ng3,5,1,45,1
2,ng3,5,1,46,1
2,ng3,5,1,47,1
2,ng3,5,1,48,1
2,ng3,5,1,49,1
2,ng3,5,1,50,1
2,ng3,5,1,51,1
2,ng3,5,1,52,1
2,ng3,5,1,53,1
2,ng3,5,1,54,1
2,ng3,5,1,55,1
2,ng3,5,1,56,1
2,ng3,5,1,57,1
2,ng3,5,1,58,1
2,ng3,5,1,59,1
2,ng3,5,1,60,1
2,ng3,5,1,61,1
2,ng3,5,1,62,1
2,ng3,5,1,63,1
2,ng3,5,1,64,1
2,ng3,5,1,65,1
2,ng3,5,1,66,1
2,ng3,5,1,67,1
2,ng3,5,1,68,1
2,ng3,5,1,69,1
2,ng3,5,1,70,1
2,ng3,5,1,71,1
2,ng3,5,1,72,1
2,ng3,5,1,73,1
2,ng3,5,1,74,1
2,ng3,5,1,75,1
2,ng3,5,1,76,1
2,ng3,5,1,77,1
2,ng3,5,1,78,1
2,ng3,5,1,79,1
2,ng3,5,1,80,1
2,ng3,5,1,81,1
2,ng3,5,1,82,1
2,ng3,5,1,83,1
2,ng3,5,1,84,1
2,ng3,5,1,85,1
2,ng3,5,1,86,1
2,ng3,5,1,87,1
2,ng3,5,1,88,1
2,ng3,5,1,89,1
2,ng3,5,1,90,1
2,ng3,5,1,91,1
2,ng3,5,1,92,1
2,ng3,5,1,93,1
2,ng3,5,1,94,1
2,ng3,5,1,95,1
2,ng3,5,1,96,1
2,ng3,5,1,97,1
2,ng3,5,1,98,1
2,ng3,5,1,99,1
2,ng3,5,1,100,1
2,ng3,5,2,1,1
2,ng3,5,2,2,1
2,ng3,5,2,3,1
2,ng3,5,2,4,1
2,ng3,5,2,5,1
2,ng3,5,2,6,1
2,ng3,5,2,7,1
2,ng3,5,2,8,1
2,ng3,5,2,9,1
2,ng3,5,2,10,1
2,ng3,5,2,11,1
2,ng3,5,2,12,1
2,ng3,5,2,13,1
2,ng3,5,2,14,1
2,ng3,5,2,15,1
2,ng3,5,2,16,1
2,ng3,5,2,17,1
2,ng3,5,2,18,1
2,ng3,5,2,19,1
2,ng3,5,2,20,1
2,ng3,5,2,21,1
2,ng3,5,2,22,1
2,ng3,5,2,23,1
2,ng3,5,2,24,1
2,ng3,5,2,25,1
2,ng3,5,2,26,1
2,ng3,5,2,27,1
2,ng3,5,2,28,1
2,ng3,5,2,29,1
2,ng3,5,2,30,1
2,ng3,5,2,31,1
2,ng3,5,2,32,1
2,ng3,5,2,33,1
2,ng3,5,2,34,1
2,ng3,5,2,35,1
2,ng3,5,2,36,1
2,ng3,5,2,37,1
2,ng3,5,2,38,1
2,ng3,5,2,39,1
2,ng3,5,2,40,1
2,ng3,5,2,41,1
2,ng3,5,2,42,1
2,ng3,5,2,43,1
2,ng3,5,2,44,1
2,ng3,5,2,45,1
2,ng3,5,2,46,1
2,ng3,5,2,47,1
2,ng3,5,2,48,1
2,ng3,5,2,49,1
2,ng3,5,2,50,1
2,ng3,5,2,51,1
2,ng3,5,2,52,1
2,ng3,5,2,53,1
2,ng3,5,2,54,1
2,ng3,5,2,55,1
2,ng3,5,2,56,1
2,ng3,5,2,57,1
2,ng3,5,2,58,1
2,ng3,5,2,59,1
2,ng3,5,2,60,1
2,ng3,5,2,61,1
2,ng3,5,2,62,1
2,ng3,5,2,63,1
2,ng3,5,2,64,1
2,ng3,5,2,65,1
2,ng3,5,2,66,1
2,ng3,5,2,67,1
2,ng3,5,2,68,1
2,ng3,5,2,69,1
2,ng3,5,2,70,1
2,ng3,5,2,71,1
2,ng3,5,2,72,1
2,ng3,5,2,73,1
2,ng3,5,2,74,1
2,ng3,5,2,75,1
2,ng3,5,2,76,1
2,ng3,5,2,77,1
2,ng3,5,2,78,1
2,ng3,5,2,79,1
2,ng3,5,2,80,1
2,ng3,5,2,81,1
2,ng3,5,2,82,1
2,ng3,5,2,83,1
2,ng3,5,2,84,1
2,ng3,5,2,85,1
2,ng3,5,2,86,1
2,ng3,5,2,87,1
2,ng3,5,2,88,1
2,ng3,5,2,89,1
2,ng3,5,2,90,1
2,ng3,5,2,91,1
2,ng3,5,2,92,1
2,ng3,5,2,93,1
2,ng3,5,2,94,1
2,ng3,5,2,95,1
2,ng3,5,2,96,1
2,ng3,5,2,97,1
2,ng3,5,2,98,1
2,ng3,5,2,99,1
2,ng3,5,2,100,1
2,ng3,5,3,1,1
2,ng3,5,3,2,1
2,ng3,5,3,3,1
2,ng3,5,3,4,1
2,ng3,5,3,5,1
2,ng3,5,3,6,1
2,ng3,5,3,7,1
2,ng3,5,3,8,1
2,ng3,5,3,9,1
2,ng3,5,3,10,1
2,ng3,5,3,11,1
2,ng3,5,3,12,1
2,ng3,5,3,13,1
2,ng3,5,3,14,1
2,ng3,5,3,15,1
2,ng3,5,3,16,1
2,ng3,5,3,17,1
2,ng3,5,3,18,1
2,ng3,5,3,19,1
2,ng3,5,3,20,1
2,ng3,5,3,21,1
2,ng3,5,3,22,1
2,ng3,5,3,23,1
2,ng3,5,3,24,1
2,ng3,5,3,25,1
2,ng3,5,3,26,1
2,ng3,5,3,27,1
2,ng3,5,3,28,1
2,ng3,5,3,29,1
2,ng3,5,3,30,1
2,ng3,5,3,31,1
2,ng3,5,3,32,1
2,ng3,5,3,33,1
2,ng3,5,3,34,1
2,ng3,5,3,35,1
2,ng3,5,3,36,1
2,ng3,5,3,37,1
2,ng3,5,3,38,1
2,ng3,5,3,39,1
2,ng3,5,3,40,1
2,ng3,5,3,41,1
2,ng3,5,3,42,1
2,ng3,5,3,43,1
2,ng3,5,3,44,1
2,ng3,5,3,45,1
2,ng3,5,3,46,1
2,ng3,5,3,47,1
2,ng3,5,3,48,1
2,ng3,5,3,49,1
2,ng3,5,3,50,1
2,ng3,5,3,51,1
2,ng3,5,3,52,1
2,ng3,5,3,53,1
2,ng3,5,3,54,1
2,ng3,5,3,55,1
2,ng3,5,3,56,1
2,ng3,5,3,57,1
2,ng3,5,3,58,1
2,ng3,5,3,59,1
2,ng3,5,3,60,1
2,ng3,5,3,61,1
2,ng3,5,3,62,1
2,ng3,5,3,63,1
2,ng3,5,3,64,1
2,ng3,5,3,65,1
2,ng3,5,3,66,1
2,ng3,5,3,67,1
2,ng3,5,3,68,1
2,ng3,5,3,69,1
2,ng3,5,3,70,1
2,ng3,5,3,71,1
2,ng3,5,3,72,1
2,ng3,5,3,73,1
2,ng3,5,3,74,1
2,ng3,5,3,75,1
2,ng3,5,3,76,1
2,ng3,5,3,77,1
2,ng3,5,3,78,1
2,ng3,5,3,79,1
2,ng3,5,3,80,1
2,ng3,5,3,81,1
2,ng3,5,3,82,1
2,ng3,5,3,83,1
2,ng3,5,3,84,1
2,ng3,5,3,85,1
2,ng3,5,3,86,1
2,ng3,5,3,87,1
2,ng3,5,3,88,1
2,ng3,5,3,89,1
2,ng3,5,3,90,1
2,ng3,5,3,91,1
2,ng3,5,3,92,1
2,ng3,5,3,93,1
2,ng3,5,3,94,1
2,ng3,5,3,95,1
2,ng3,5,3,96,1
2,ng3,5,3,97,1
2,ng3,5,3,98,1
2,ng3,5,3,99,1
2,ng3,5,3,100,1
2,ng3,5,4,1,1
2,ng3,5,4,2,1
2,ng3,5,4,3,1
2,ng3,5,4,4,1
2,ng3,5,4,5,1
2,ng3,5,4,6,1
2,ng3,5,4,7,1
2,ng3,5,4,8,1
2,ng3,5,4,9,1
2,ng3,5,4,10,1
2,ng3,5,4,11,1
2,ng3,5,4,12,1
2,ng3,5,4,13,1
2,ng3,5,4,14,1
2,ng3,5,4,15,1
2,ng3,5,4,16,1
2,ng3,5,4,17,1
2,ng3,5,4,18,1
2,ng3,5,4,19,1
2,ng3,5,4,20,1
2,ng3,5,4,21,1
2,ng3,5,4,22,1
2,ng3,5,4,23,1
2,ng3,5,4,24,1
2,ng3,5,4,25,1
2,ng3,5,4,26,1
2,ng3,5,4,27,1
2,ng3,5,4,28,1
2,ng3,5,4,29,1
2,ng3,5,4,30,1
2,ng3,5,4,31,1
2,ng3,5,4,32,1
2,ng3,5,4,33,1
2,ng3,5,4,34,1
2,ng3,5,4,35,1
2,ng3,5,4,36,1
2,ng3,5,4,37,1
2,ng3,5,4,38,1
2,ng3,5,4,39,1
2,ng3,5,4,40,1
2,ng3,5,4,41,1
2,ng3,5,4,42,1
2,ng3,5,4,43,1
2,ng3,5,4,44,1
2,ng3,5,4,45,1
2,ng3,5,4,46,1
2,ng3,5,4,47,1
2,ng3,5,4,48,1
2,ng3,5,4,49,1
2,ng3,5,4,50,1
2,ng3,5,4,51,1
2,ng3,5,4,52,1
2,ng3,5,4,53,1
2,ng3,5,4,54,1
2,ng3,5,4,55,1
2,ng3,5,4,56,1
2,ng3,5,4,57,1
2,ng3,5,4,58,1
2,ng3,5,4,59,1
2,ng3,5,4,60,1
2,ng3,5,4,61,1
2,ng3,5,4,62,1
2,ng3,5,4,63,1
2,ng3,5,4,64,1
2,ng3,5,4,65,1
2,ng3,5,4,66,1
2,ng3,5,4,67,1
2,ng3,5,4,68,1
2,ng3,5,4,69,1
2,ng3,5,4,70,1
2,ng3,5,4,71,1
2,ng3,5,4,72,1
2,ng3,5,4,73,1
2,ng3,5,4,74,1
2,ng3,5,4,75,1
2,ng3,5,4,76,1
2,ng3,5,4,77,1
2,ng3,5,4,78,1
2,ng3,5,4,79,1
2,ng3,5,4,80,1
2,ng3,5,4,81,1
2,ng3,5,4,82,1
2,ng3,5,4,83,1
2,ng3,5,4,84,1
2,ng3,5,4,85,1
2,ng3,5,4,86,1
2,ng3,5,4,87,1
2,ng3,5,4,88,1
2,ng3,5,4,89,1
