i,k,t,n,sc,sc_gen
2,ng-p,1,4,0,1
2,ng-p,1,4,1,1
2,ng-p,1,4,2,1
2,ng-p,1,4,3,1
2,ng-p,1,4,4,1
2,ng-p,1,4,5,1
2,ng-p,1,4,6,1
2,ng-p,1,4,7,1
2,ng-p,1,4,8,1
2,ng-p,1,4,9,1
2,ng-p,1,4,10,1
2,ng-p,1,4,11,1
2,ng-p,1,4,12,1
2,ng-p,1,4,13,1
2,ng-p,1,4,14,1
2,ng-p,1,4,15,1
2,ng-p,1,4,16,1
2,ng-p,1,4,17,1
2,ng-p,1,4,18,1
2,ng-p,1,4,19,1
2,ng-p,1,4,20,1
2,ng-p,1,4,21,1
2,ng-p,1,4,22,1
2,ng-p,1,4,23,1
2,ng-p,1,4,24,0
2,ng-p,1,4,25,1
2,ng-p,1,4,26,1
2,ng-p,1,4,27,1
2,ng-p,1,4,28,1
2,ng-p,1,4,29,1
2,ng-p,1,4,30,1
2,ng-p,1,4,31,1
2,ng-p,1,4,32,1
2,ng-p,1,4,33,1
2,ng-p,1,4,34,1
2,ng-p,1,4,35,1
2,ng-p,1,4,36,1
2,ng-p,1,4,37,1
2,ng-p,1,4,38,1
2,ng-p,1,4,39,1
2,ng-p,1,4,40,1
2,ng-p,1,4,41,1
2,ng-p,1,4,42,1
2,ng-p,1,4,43,1
2,ng-p,1,4,44,1
2,ng-p,1,4,45,1
2,ng-p,1,4,46,1
2,ng-p,1,4,47,1
2,ng-p,1,4,48,1
2,ng-p,1,4,49,1
2,ng-p,1,4,50,1
2,ng-p,1,4,51,1
2,ng-p,1,4,52,1
2,ng-p,1,4,53,1
2,ng-p,1,4,54,1
2,ng-p,1,4,55,1
2,ng-p,1,4,56,1
2,ng-p,1,4,57,1
2,ng-p,1,4,58,1
2,ng-p,1,4,59,1
2,ng-p,1,4,60,1
2,ng-p,1,4,61,1
2,ng-p,1,4,62,1
2,ng-p,1,4,63,1
2,ng-p,1,4,64,1
2,ng-p,1,4,65,1
2,ng-p,1,4,66,1
2,ng-p,1,4,67,1
2,ng-p,1,4,68,1
2,ng-p,1,4,69,1
2,ng-p,1,4,70,1
2,ng-p,1,4,71,1
2,ng-p,1,4,72,1
2,ng-p,1,4,73,1
2,ng-p,1,4,74,1
2,ng-p,1,4,75,1
2,ng-p,1,4,76,1
2,ng-p,1,4,77,1
2,ng-p,1,4,78,1
2,ng-p,1,4,79,1
2,ng-p,1,4,80,1
2,ng-p,2,1,0,1
2,ng-p,2,1,1,1
2,ng-p,2,1,2,1
2,ng-p,2,1,3,1
2,ng-p,2,1,4,1
2,ng-p,2,1,5,1
2,ng-p,2,1,6,1
2,ng-p,2,1,7,1
2,ng-p,2,1,8,1
2,ng-p,2,1,9,1
2,ng-p,2,1,10,1
2,ng-p,2,1,11,1
2,ng-p,2,1,12,1
2,ng-p,2,1,13,1
2,ng-p,2,1,14,1
2,ng-p,2,1,15,1
2,ng-p,2,1,16,1
2,ng-p,2,1,17,1
2,ng-p,2,1,18,1
2,ng-p,2,1,19,1
2,ng-p,2,1,20,1
2,ng-p,2,1,21,1
2,ng-p,2,1,22,1
2,ng-p,2,1,23,1
2,ng-p,2,1,24,1
2,ng-p,2,1,25,0
2,ng-p,2,1,26,1
2,ng-p,2,1,27,1
2,ng-p,2,1,28,1
2,ng-p,2,1,29,1
2,ng-p,2,1,30,1
2,ng-p,2,1,31,1
2,ng-p,2,1,32,1
2,ng-p,2,1,33,1
2,ng-p,2,1,34,1
2,ng-p,2,1,35,1
2,ng-p,2,1,36,1
2,ng-p,2,1,37,1
2,ng-p,2,1,38,1
2,ng-p,2,1,39,1
2,ng-p,2,1,40,1
2,ng-p,2,1,41,1
2,ng-p,2,1,42,1
2,ng-p,2,1,43,1
2,ng-p,2,1,44,1
2,ng-p,2,1,45,1
2,ng-p,2,1,46,1
2,ng-p,2,1,47,1
2,ng-p,2,1,48,1
2,ng-p,2,1,49,1
2,ng-p,2,1,50,1
2,ng-p,2,1,51,1
2,ng-p,2,1,52,1
2,ng-p,2,1,53,1
2,ng-p,2,1,54,1
2,ng-p,2,1,55,1
2,ng-p,2,1,56,1
2,ng-p,2,1,57,1
2,ng-p,2,1,58,1
2,ng-p,2,1,59,1
2,ng-p,2,1,60,1
2,ng-p,2,1,61,1
2,ng-p,2,1,62,1
2,ng-p,2,1,63,1
2,ng-p,2,1,64,1
2,ng-p,2,1,65,1
2,ng-p,2,1,66,1
2,ng-p,2,1,67,1
2,ng-p,2,1,68,1
2,ng-p,2,1,69,1
2,ng-p,2,1,70,1
2,ng-p,2,1,71,1
2,ng-p,2,1,72,1
2,ng-p,2,1,73,1
2,ng-p,2,1,74,1
2,ng-p,2,1,75,1
2,ng-p,2,1,76,1
2,ng-p,2,1,77,1
2,ng-p,2,1,78,1
2,ng-p,2,1,79,1
2,ng-p,2,1,80,1
2,ng-p,2,2,0,1
2,ng-p,2,2,1,1
2,ng-p,2,2,2,1
2,ng-p,2,2,3,1
2,ng-p,2,2,4,1
2,ng-p,2,2,5,1
2,ng-p,2,2,6,1
2,ng-p,2,2,7,1
2,ng-p,2,2,8,1
2,ng-p,2,2,9,1
2,ng-p,2,2,10,1
2,ng-p,2,2,11,1
2,ng-p,2,2,12,1
2,ng-p,2,2,13,1
2,ng-p,2,2,14,1
2,ng-p,2,2,15,1
2,ng-p,2,2,16,1
2,ng-p,2,2,17,1
2,ng-p,2,2,18,1
2,ng-p,2,2,19,1
2,ng-p,2,2,20,1
2,ng-p,2,2,21,1
2,ng-p,2,2,22,1
2,ng-p,2,2,23,1
2,ng-p,2,2,24,1
2,ng-p,2,2,25,1
2,ng-p,2,2,26,0
2,ng-p,2,2,27,1
2,ng-p,2,2,28,1
2,ng-p,2,2,29,1
2,ng-p,2,2,30,1
2,ng-p,2,2,31,1
2,ng-p,2,2,32,1
2,ng-p,2,2,33,1
2,ng-p,2,2,34,1
2,ng-p,2,2,35,1
2,ng-p,2,2,36,1
2,ng-p,2,2,37,1
2,ng-p,2,2,38,1
2,ng-p,2,2,39,1
2,ng-p,2,2,40,1
2,ng-p,2,2,41,1
2,ng-p,2,2,42,1
2,ng-p,2,2,43,1
2,ng-p,2,2,44,1
2,ng-p,2,2,45,1
2,ng-p,2,2,46,1
2,ng-p,2,2,47,1
2,ng-p,2,2,48,1
2,ng-p,2,2,49,1
2,ng-p,2,2,50,1
2,ng-p,2,2,51,1
2,ng-p,2,2,52,1
2,ng-p,2,2,53,1
2,ng-p,2,2,54,1
2,ng-p,2,2,55,1
2,ng-p,2,2,56,1
2,ng-p,2,2,57,1
2,ng-p,2,2,58,1
2,ng-p,2,2,59,1
2,ng-p,2,2,60,1
2,ng-p,2,2,61,1
2,ng-p,2,2,62,1
2,ng-p,2,2,63,1
2,ng-p,2,2,64,1
2,ng-p,2,2,65,1
2,ng-p,2,2,66,1
2,ng-p,2,2,67,1
2,ng-p,2,2,68,1
2,ng-p,2,2,69,1
2,ng-p,2,2,70,1
2,ng-p,2,2,71,1
2,ng-p,2,2,72,1
2,ng-p,2,2,73,1
2,ng-p,2,2,74,1
2,ng-p,2,2,75,1
2,ng-p,2,2,76,1
2,ng-p,2,2,77,1
2,ng-p,2,2,78,1
2,ng-p,2,2,79,1
2,ng-p,2,2,80,1
2,ng-p,2,3,0,1
2,ng-p,2,3,1,1
2,ng-p,2,3,2,1
2,ng-p,2,3,3,1
2,ng-p,2,3,4,1
2,ng-p,2,3,5,1
2,ng-p,2,3,6,1
2,ng-p,2,3,7,1
2,ng-p,2,3,8,1
2,ng-p,2,3,9,1
2,ng-p,2,3,10,1
2,ng-p,2,3,11,1
2,ng-p,2,3,12,1
2,ng-p,2,3,13,1
2,ng-p,2,3,14,1
2,ng-p,2,3,15,1
2,ng-p,2,3,16,1
2,ng-p,2,3,17,1
2,ng-p,2,3,18,1
2,ng-p,2,3,19,1
2,ng-p,2,3,20,1
2,ng-p,2,3,21,1
2,ng-p,2,3,22,1
2,ng-p,2,3,23,1
2,ng-p,2,3,24,1
2,ng-p,2,3,25,1
2,ng-p,2,3,26,1
2,ng-p,2,3,27,0
2,ng-p,2,3,28,1
2,ng-p,2,3,29,1
2,ng-p,2,3,30,1
2,ng-p,2,3,31,1
2,ng-p,2,3,32,1
2,ng-p,2,3,33,1
2,ng-p,2,3,34,1
2,ng-p,2,3,35,1
2,ng-p,2,3,36,1
2,ng-p,2,3,37,1
2,ng-p,2,3,38,1
2,ng-p,2,3,39,1
2,ng-p,2,3,40,1
2,ng-p,2,3,41,1
2,ng-p,2,3,42,1
2,ng-p,2,3,43,1
2,ng-p,2,3,44,1
2,ng-p,2,3,45,1
2,ng-p,2,3,46,1
2,ng-p,2,3,47,1
2,ng-p,2,3,48,1
2,ng-p,2,3,49,1
2,ng-p,2,3,50,1
2,ng-p,2,3,51,1
2,ng-p,2,3,52,1
2,ng-p,2,3,53,1
2,ng-p,2,3,54,1
2,ng-p,2,3,55,1
2,ng-p,2,3,56,1
2,ng-p,2,3,57,1
2,ng-p,2,3,58,1
2,ng-p,2,3,59,1
2,ng-p,2,3,60,1
2,ng-p,2,3,61,1
2,ng-p,2,3,62,1
2,ng-p,2,3,63,1
2,ng-p,2,3,64,1
2,ng-p,2,3,65,1
2,ng-p,2,3,66,1
2,ng-p,2,3,67,1
2,ng-p,2,3,68,1
2,ng-p,2,3,69,1
2,ng-p,2,3,70,1
2,ng-p,2,3,71,1
2,ng-p,2,3,72,1
2,ng-p,2,3,73,1
2,ng-p,2,3,74,1
2,ng-p,2,3,75,1
2,ng-p,2,3,76,1
2,ng-p,2,3,77,1
2,ng-p,2,3,78,1
2,ng-p,2,3,79,1
2,ng-p,2,3,80,1
2,ng-p,2,4,0,1
2,ng-p,2,4,1,1
2,ng-p,2,4,2,1
2,ng-p,2,4,3,1
2,ng-p,2,4,4,1
2,ng-p,2,4,5,1
2,ng-p,2,4,6,1
2,ng-p,2,4,7,1
2,ng-p,2,4,8,1
2,ng-p,2,4,9,1
2,ng-p,2,4,10,1
2,ng-p,2,4,11,1
2,ng-p,2,4,12,1
2,ng-p,2,4,13,1
2,ng-p,2,4,14,1
2,ng-p,2,4,15,1
2,ng-p,2,4,16,1
2,ng-p,2,4,17,1
2,ng-p,2,4,18,1
2,ng-p,2,4,19,1
2,ng-p,2,4,20,1
2,ng-p,2,4,21,1
2,ng-p,2,4,22,1
2,ng-p,2,4,23,1
2,ng-p,2,4,24,1
2,ng-p,2,4,25,1
2,ng-p,2,4,26,1
2,ng-p,2,4,27,1
2,ng-p,2,4,28,0
2,ng-p,2,4,29,1
2,ng-p,2,4,30,1
2,ng-p,2,4,31,1
2,ng-p,2,4,32,1
2,ng-p,2,4,33,1
2,ng-p,2,4,34,1
2,ng-p,2,4,35,1
2,ng-p,2,4,36,1
2,ng-p,2,4,37,1
2,ng-p,2,4,38,1
2,ng-p,2,4,39,1
2,ng-p,2,4,40,1
2,ng-p,2,4,41,1
2,ng-p,2,4,42,1
2,ng-p,2,4,43,1
2,ng-p,2,4,44,1
2,ng-p,2,4,45,1
2,ng-p,2,4,46,1
2,ng-p,2,4,47,1
2,ng-p,2,4,48,1
2,ng-p,2,4,49,1
2,ng-p,2,4,50,1
2,ng-p,2,4,51,1
2,ng-p,2,4,52,1
2,ng-p,2,4,53,1
2,ng-p,2,4,54,1
2,ng-p,2,4,55,1
2,ng-p,2,4,56,1
2,ng-p,2,4,57,1
2,ng-p,2,4,58,1
2,ng-p,2,4,59,1
2,ng-p,2,4,60,1
2,ng-p,2,4,61,1
2,ng-p,2,4,62,1
2,ng-p,2,4,63,1
2,ng-p,2,4,64,1
2,ng-p,2,4,65,1
2,ng-p,2,4,66,1
2,ng-p,2,4,67,1
2,ng-p,2,4,68,1
2,ng-p,2,4,69,1
2,ng-p,2,4,70,1
2,ng-p,2,4,71,1
2,ng-p,2,4,72,1
2,ng-p,2,4,73,1
2,ng-p,2,4,74,1
2,ng-p,2,4,75,1
2,ng-p,2,4,76,1
2,ng-p,2,4,77,1
2,ng-p,2,4,78,1
2,ng-p,2,4,79,1
2,ng-p,2,4,80,1
2,ng-p,3,1,0,1
2,ng-p,3,1,1,1
2,ng-p,3,1,2,1
2,ng-p,3,1,3,1
2,ng-p,3,1,4,1
2,ng-p,3,1,5,1
2,ng-p,3,1,6,1
2,ng-p,3,1,7,1
2,ng-p,3,1,8,1
2,ng-p,3,1,9,1
2,ng-p,3,1,10,1
2,ng-p,3,1,11,1
2,ng-p,3,1,12,1
2,ng-p,3,1,13,1
2,ng-p,3,1,14,1
2,ng-p,3,1,15,1
2,ng-p,3,1,16,1
2,ng-p,3,1,17,1
2,ng-p,3,1,18,1
2,ng-p,3,1,19,1
2,ng-p,3,1,20,1
2,ng-p,3,1,21,1
2,ng-p,3,1,22,1
2,ng-p,3,1,23,1
2,ng-p,3,1,24,1
2,ng-p,3,1,25,1
2,ng-p,3,1,26,1
2,ng-p,3,1,27,1
2,ng-p,3,1,28,1
2,ng-p,3,1,29,0
2,ng-p,3,1,30,1
2,ng-p,3,1,31,1
2,ng-p,3,1,32,1
2,ng-p,3,1,33,1
2,ng-p,3,1,34,1
2,ng-p,3,1,35,1
2,ng-p,3,1,36,1
2,ng-p,3,1,37,1
2,ng-p,3,1,38,1
2,ng-p,3,1,39,1
2,ng-p,3,1,40,1
2,ng-p,3,1,41,1
2,ng-p,3,1,42,1
2,ng-p,3,1,43,1
2,ng-p,3,1,44,1
2,ng-p,3,1,45,1
2,ng-p,3,1,46,1
2,ng-p,3,1,47,1
2,ng-p,3,1,48,1
2,ng-p,3,1,49,1
2,ng-p,3,1,50,1
2,ng-p,3,1,51,1
2,ng-p,3,1,52,1
2,ng-p,3,1,53,1
2,ng-p,3,1,54,1
2,ng-p,3,1,55,1
2,ng-p,3,1,56,1
2,ng-p,3,1,57,1
2,ng-p,3,1,58,1
2,ng-p,3,1,59,1
2,ng-p,3,1,60,1
2,ng-p,3,1,61,1
2,ng-p,3,1,62,1
2,ng-p,3,1,63,1
2,ng-p,3,1,64,1
2,ng-p,3,1,65,1
2,ng-p,3,1,66,1
2,ng-p,3,1,67,1
2,ng-p,3,1,68,1
2,ng-p,3,1,69,1
2,ng-p,3,1,70,1
2,ng-p,3,1,71,1
2,ng-p,3,1,72,1
2,ng-p,3,1,73,1
2,ng-p,3,1,74,1
2,ng-p,3,1,75,1
2,ng-p,3,1,76,1
2,ng-p,3,1,77,1
2,ng-p,3,1,78,1
2,ng-p,3,1,79,1
2,ng-p,3,1,80,1
2,ng-p,3,2,0,1
2,ng-p,3,2,1,1
2,ng-p,3,2,2,1
2,ng-p,3,2,3,1
2,ng-p,3,2,4,1
2,ng-p,3,2,5,1
2,ng-p,3,2,6,1
2,ng-p,3,2,7,1
2,ng-p,3,2,8,1
2,ng-p,3,2,9,1
2,ng-p,3,2,10,1
2,ng-p,3,2,11,1
2,ng-p,3,2,12,1
2,ng-p,3,2,13,1
2,ng-p,3,2,14,1
2,ng-p,3,2,15,1
2,ng-p,3,2,16,1
2,ng-p,3,2,17,1
2,ng-p,3,2,18,1
2,ng-p,3,2,19,1
2,ng-p,3,2,20,1
2,ng-p,3,2,21,1
2,ng-p,3,2,22,1
2,ng-p,3,2,23,1
2,ng-p,3,2,24,1
2,ng-p,3,2,25,1
2,ng-p,3,2,26,1
2,ng-p,3,2,27,1
2,ng-p,3,2,28,1
2,ng-p,3,2,29,1
2,ng-p,3,2,30,0
2,ng-p,3,2,31,1
2,ng-p,3,2,32,1
2,ng-p,3,2,33,1
2,ng-p,3,2,34,1
2,ng-p,3,2,35,1
2,ng-p,3,2,36,1
2,ng-p,3,2,37,1
2,ng-p,3,2,38,1
2,ng-p,3,2,39,1
2,ng-p,3,2,40,1
2,ng-p,3,2,41,1
2,ng-p,3,2,42,1
2,ng-p,3,2,43,1
2,ng-p,3,2,44,1
2,ng-p,3,2,45,1
2,ng-p,3,2,46,1
2,ng-p,3,2,47,1
2,ng-p,3,2,48,1
2,ng-p,3,2,49,1
2,ng-p,3,2,50,1
2,ng-p,3,2,51,1
2,ng-p,3,2,52,1
2,ng-p,3,2,53,1
2,ng-p,3,2,54,1
2,ng-p,3,2,55,1
2,ng-p,3,2,56,1
2,ng-p,3,2,57,1
2,ng-p,3,2,58,1
2,ng-p,3,2,59,1
2,ng-p,3,2,60,1
2,ng-p,3,2,61,1
2,ng-p,3,2,62,1
2,ng-p,3,2,63,1
2,ng-p,3,2,64,1
2,ng-p,3,2,65,1
2,ng-p,3,2,66,1
2,ng-p,3,2,67,1
2,ng-p,3,2,68,1
2,ng-p,3,2,69,1
2,ng-p,3,2,70,1
2,ng-p,3,2,71,1
2,ng-p,3,2,72,1
2,ng-p,3,2,73,1
2,ng-p,3,2,74,1
2,ng-p,3,2,75,1
2,ng-p,3,2,76,1
2,ng-p,3,2,77,1
2,ng-p,3,2,78,1
2,ng-p,3,2,79,1
2,ng-p,3,2,80,1
2,ng-p,3,3,0,1
2,ng-p,3,3,1,1
2,ng-p,3,3,2,1
2,ng-p,3,3,3,1
2,ng-p,3,3,4,1
2,ng-p,3,3,5,1
2,ng-p,3,3,6,1
2,ng-p,3,3,7,1
2,ng-p,3,3,8,1
2,ng-p,3,3,9,1
2,ng-p,3,3,10,1
2,ng-p,3,3,11,1
2,ng-p,3,3,12,1
2,ng-p,3,3,13,1
2,ng-p,3,3,14,1
2,ng-p,3,3,15,1
2,ng-p,3,3,16,1
2,ng-p,3,3,17,1
2,ng-p,3,3,18,1
2,ng-p,3,3,19,1
2,ng-p,3,3,20,1
2,ng-p,3,3,21,1
2,ng-p,3,3,22,1
2,ng-p,3,3,23,1
2,ng-p,3,3,24,1
2,ng-p,3,3,25,1
2,ng-p,3,3,26,1
2,ng-p,3,3,27,1
2,ng-p,3,3,28,1
2,ng-p,3,3,29,1
2,ng-p,3,3,30,1
2,ng-p,3,3,31,0
2,ng-p,3,3,32,1
2,ng-p,3,3,33,1
2,ng-p,3,3,34,1
2,ng-p,3,3,35,1
2,ng-p,3,3,36,1
2,ng-p,3,3,37,1
2,ng-p,3,3,38,1
2,ng-p,3,3,39,1
2,ng-p,3,3,40,1
2,ng-p,3,3,41,1
2,ng-p,3,3,42,1
2,ng-p,3,3,43,1
2,ng-p,3,3,44,1
2,ng-p,3,3,45,1
2,ng-p,3,3,46,1
2,ng-p,3,3,47,1
2,ng-p,3,3,48,1
2,ng-p,3,3,49,1
2,ng-p,3,3,50,1
2,ng-p,3,3,51,1
2,ng-p,3,3,52,1
2,ng-p,3,3,53,1
2,ng-p,3,3,54,1
2,ng-p,3,3,55,1
2,ng-p,3,3,56,1
2,ng-p,3,3,57,1
2,ng-p,3,3,58,1
2,ng-p,3,3,59,1
2,ng-p,3,3,60,1
2,ng-p,3,3,61,1
2,ng-p,3,3,62,1
2,ng-p,3,3,63,1
2,ng-p,3,3,64,1
2,ng-p,3,3,65,1
2,ng-p,3,3,66,1
2,ng-p,3,3,67,1
2,ng-p,3,3,68,1
2,ng-p,3,3,69,1
2,ng-p,3,3,70,1
2,ng-p,3,3,71,1
2,ng-p,3,3,72,1
2,ng-p,3,3,73,1
2,ng-p,3,3,74,1
2,ng-p,3,3,75,1
2,ng-p,3,3,76,1
2,ng-p,3,3,77,1
2,ng-p,3,3,78,1
2,ng-p,3,3,79,1
2,ng-p,3,3,80,1
2,ng-p,3,4,0,1
2,ng-p,3,4,1,1
2,ng-p,3,4,2,1
2,ng-p,3,4,3,1
2,ng-p,3,4,4,1
2,ng-p,3,4,5,1
2,ng-p,3,4,6,1
2,ng-p,3,4,7,1
2,ng-p,3,4,8,1
2,ng-p,3,4,9,1
2,ng-p,3,4,10,1
2,ng-p,3,4,11,1
2,ng-p,3,4,12,1
2,ng-p,3,4,13,1
2,ng-p,3,4,14,1
2,ng-p,3,4,15,1
2,ng-p,3,4,16,1
2,ng-p,3,4,17,1
2,ng-p,3,4,18,1
2,ng-p,3,4,19,1
2,ng-p,3,4,20,1
2,ng-p,3,4,21,1
2,ng-p,3,4,22,1
2,ng-p,3,4,23,1
2,ng-p,3,4,24,1
2,ng-p,3,4,25,1
2,ng-p,3,4,26,1
2,ng-p,3,4,27,1
2,ng-p,3,4,28,1
2,ng-p,3,4,29,1
2,ng-p,3,4,30,1
2,ng-p,3,4,31,1
2,ng-p,3,4,32,0
2,ng-p,3,4,33,1
2,ng-p,3,4,34,1
2,ng-p,3,4,35,1
2,ng-p,3,4,36,1
2,ng-p,3,4,37,1
2,ng-p,3,4,38,1
2,ng-p,3,4,39,1
2,ng-p,3,4,40,1
2,ng-p,3,4,41,1
2,ng-p,3,4,42,1
2,ng-p,3,4,43,1
2,ng-p,3,4,44,1
2,ng-p,3,4,45,1
2,ng-p,3,4,46,1
2,ng-p,3,4,47,1
2,ng-p,3,4,48,1
2,ng-p,3,4,49,1
2,ng-p,3,4,50,1
2,ng-p,3,4,51,1
2,ng-p,3,4,52,1
2,ng-p,3,4,53,1
2,ng-p,3,4,54,1
2,ng-p,3,4,55,1
2,ng-p,3,4,56,1
2,ng-p,3,4,57,1
2,ng-p,3,4,58,1
2,ng-p,3,4,59,1
2,ng-p,3,4,60,1
2,ng-p,3,4,61,1
2,ng-p,3,4,62,1
2,ng-p,3,4,63,1
2,ng-p,3,4,64,1
2,ng-p,3,4,65,1
2,ng-p,3,4,66,1
2,ng-p,3,4,67,1
2,ng-p,3,4,68,1
2,ng-p,3,4,69,1
2,ng-p,3,4,70,1
2,ng-p,3,4,71,1
2,ng-p,3,4,72,1
2,ng-p,3,4,73,1
2,ng-p,3,4,74,1
2,ng-p,3,4,75,1
2,ng-p,3,4,76,1
2,ng-p,3,4,77,1
2,ng-p,3,4,78,1
2,ng-p,3,4,79,1
2,ng-p,3,4,80,1
2,ng-p,4,1,0,1
2,ng-p,4,1,1,1
2,ng-p,4,1,2,1
2,ng-p,4,1,3,1
2,ng-p,4,1,4,1
2,ng-p,4,1,5,1
2,ng-p,4,1,6,1
2,ng-p,4,1,7,1
2,ng-p,4,1,8,1
2,ng-p,4,1,9,1
2,ng-p,4,1,10,1
2,ng-p,4,1,11,1
2,ng-p,4,1,12,1
2,ng-p,4,1,13,1
2,ng-p,4,1,14,1
2,ng-p,4,1,15,1
2,ng-p,4,1,16,1
2,ng-p,4,1,17,1
2,ng-p,4,1,18,1
2,ng-p,4,1,19,1
2,ng-p,4,1,20,1
2,ng-p,4,1,21,1
2,ng-p,4,1,22,1
2,ng-p,4,1,23,1
2,ng-p,4,1,24,1
2,ng-p,4,1,25,1
2,ng-p,4,1,26,1
2,ng-p,4,1,27,1
2,ng-p,4,1,28,1
2,ng-p,4,1,29,1
2,ng-p,4,1,30,1
2,ng-p,4,1,31,1
2,ng-p,4,1,32,1
2,ng-p,4,1,33,0
2,ng-p,4,1,34,1
2,ng-p,4,1,35,1
2,ng-p,4,1,36,1
2,ng-p,4,1,37,1
2,ng-p,4,1,38,1
2,ng-p,4,1,39,1
2,ng-p,4,1,40,1
2,ng-p,4,1,41,1
2,ng-p,4,1,42,1
2,ng-p,4,1,43,1
2,ng-p,4,1,44,1
2,ng-p,4,1,45,1
2,ng-p,4,1,46,1
2,ng-p,4,1,47,1
2,ng-p,4,1,48,1
2,ng-p,4,1,49,1
2,ng-p,4,1,50,1
2,ng-p,4,1,51,1
2,ng-p,4,1,52,1
2,ng-p,4,1,53,1
2,ng-p,4,1,54,1
2,ng-p,4,1,55,1
2,ng-p,4,1,56,1
2,ng-p,4,1,57,1
2,ng-p,4,1,58,1
2,ng-p,4,1,59,1
2,ng-p,4,1,60,1
2,ng-p,4,1,61,1
2,ng-p,4,1,62,1
2,ng-p,4,1,63,1
2,ng-p,4,1,64,1
2,ng-p,4,1,65,1
2,ng-p,4,1,66,1
2,ng-p,4,1,67,1
2,ng-p,4,1,68,1
2,ng-p,4,1,69,1
2,ng-p,4,1,70,1
2,ng-p,4,1,71,1
2,ng-p,4,1,72,1
2,ng-p,4,1,73,1
2,ng-p,4,1,74,1
2,ng-p,4,1,75,1
2,ng-p,4,1,76,1
2,ng-p,4,1,77,1
2,ng-p,4,1,78,1
2,ng-p,4,1,79,1
2,ng-p,4,1,80,1
2,ng-p,4,2,0,1
2,ng-p,4,2,1,1
2,ng-p,4,2,2,1
2,ng-p,4,2,3,1
2,ng-p,4,2,4,1
2,ng-p,4,2,5,1
2,ng-p,4,2,6,1
2,ng-p,4,2,7,1
2,ng-p,4,2,8,1
2,ng-p,4,2,9,1
2,ng-p,4,2,10,1
2,ng-p,4,2,11,1
2,ng-p,4,2,12,1
2,ng-p,4,2,13,1
2,ng-p,4,2,14,1
2,ng-p,4,2,15,1
2,ng-p,4,2,16,1
2,ng-p,4,2,17,1
2,ng-p,4,2,18,1
2,ng-p,4,2,19,1
2,ng-p,4,2,20,1
2,ng-p,4,2,21,1
2,ng-p,4,2,22,1
2,ng-p,4,2,23,1
2,ng-p,4,2,24,1
2,ng-p,4,2,25,1
2,ng-p,4,2,26,1
2,ng-p,4,2,27,1
2,ng-p,4,2,28,1
2,ng-p,4,2,29,1
2,ng-p,4,2,30,1
2,ng-p,4,2,31,1
2,ng-p,4,2,32,1
2,ng-p,4,2,33,1
2,ng-p,4,2,34,0
2,ng-p,4,2,35,1
2,ng-p,4,2,36,1
2,ng-p,4,2,37,1
2,ng-p,4,2,38,1
2,ng-p,4,2,39,1
2,ng-p,4,2,40,1
2,ng-p,4,2,41,1
2,ng-p,4,2,42,1
2,ng-p,4,2,43,1
2,ng-p,4,2,44,1
2,ng-p,4,2,45,1
2,ng-p,4,2,46,1
2,ng-p,4,2,47,1
2,ng-p,4,2,48,1
2,ng-p,4,2,49,1
2,ng-p,4,2,50,1
2,ng-p,4,2,51,1
2,ng-p,4,2,52,1
2,ng-p,4,2,53,1
2,ng-p,4,2,54,1
2,ng-p,4,2,55,1
2,ng-p,4,2,56,1
2,ng-p,4,2,57,1
2,ng-p,4,2,58,1
2,ng-p,4,2,59,1
2,ng-p,4,2,60,1
2,ng-p,4,2,61,1
2,ng-p,4,2,62,1
2,ng-p,4,2,63,1
2,ng-p,4,2,64,1
2,ng-p,4,2,65,1
2,ng-p,4,2,66,1
2,ng-p,4,2,67,1
2,ng-p,4,2,68,1
2,ng-p,4,2,69,1
2,ng-p,4,2,70,1
2,ng-p,4,2,71,1
2,ng-p,4,2,72,1
2,ng-p,4,2,73,1
2,ng-p,4,2,74,1
2,ng-p,4,2,75,1
2,ng-p,4,2,76,1
2,ng-p,4,2,77,1
2,ng-p,4,2,78,1
2,ng-p,4,2,79,1
2,ng-p,4,2,80,1
2,ng-p,4,3,0,1
2,ng-p,4,3,1,1
2,ng-p,4,3,2,1
2,ng-p,4,3,3,1
2,ng-p,4,3,4,1
2,ng-p,4,3,5,1
2,ng-p,4,3,6,1
2,ng-p,4,3,7,1
2,ng-p,4,3,8,1
2,ng-p,4,3,9,1
2,ng-p,4,3,10,1
2,ng-p,4,3,11,1
2,ng-p,4,3,12,1
2,ng-p,4,3,13,1
2,ng-p,4,3,14,1
2,ng-p,4,3,15,1
2,ng-p,4,3,16,1
2,ng-p,4,3,17,1
2,ng-p,4,3,18,1
2,ng-p,4,3,19,1
2,ng-p,4,3,20,1
2,ng-p,4,3,21,1
2,ng-p,4,3,22,1
2,ng-p,4,3,23,1
2,ng-p,4,3,24,1
2,ng-p,4,3,25,1
2,ng-p,4,3,26,1
2,ng-p,4,3,27,1
2,ng-p,4,3,28,1
2,ng-p,4,3,29,1
2,ng-p,4,3,30,1
2,ng-p,4,3,31,1
2,ng-p,4,3,32,1
2,ng-p,4,3,33,1
2,ng-p,4,3,34,1
2,ng-p,4,3,35,0
2,ng-p,4,3,36,1
2,ng-p,4,3,37,1
2,ng-p,4,3,38,1
2,ng-p,4,3,39,1
2,ng-p,4,3,40,1
